order_item_id,order_id,food_id,quantity
1390,38941,654,5
1391,6562,282,2
1392,25713,3515,3
1393,25259,4908,1
1394,6928,2104,1
1395,47043,2285,2
1396,6811,2699,2
1397,22342,1494,4
1398,11057,291,1
1399,14086,1213,3
1400,32682,22,1
1401,17705,677,2
1402,30676,2517,2
1403,663,3544,1
1404,38330,4423,3
1405,44006,1172,1
1406,42377,4610,1
1407,22111,4671,1
1408,9750,4203,2
1409,30390,2853,3
1410,15103,2971,5
1411,10636,4222,2
1412,153,4337,3
1413,8551,1412,1
1414,6513,3186,2
1415,1342,242,2
1416,40548,4177,2
1417,29572,4826,2
1418,17434,1998,4
1419,30597,4042,5
1420,26144,2839,5
1421,7673,693,2
1422,13652,1514,3
1423,27068,2963,1
1424,28953,1994,2
1425,24175,1437,3
1426,46595,849,5
1427,45680,4196,1
1428,18286,3344,3
1429,25373,1128,1
1430,47145,2601,3
1431,1245,1889,3
1432,16438,3878,2
1433,9963,4178,2
1434,43895,1015,2
1435,34076,947,4
1436,18319,678,4
1437,30033,972,4
1438,37825,4110,4
1439,27800,4745,5
1440,3177,255,3
1441,6827,3901,5
1442,41954,1017,5
1443,6312,2639,1
1444,36959,2262,2
1445,19052,141,2
1446,23415,4167,3
1447,43859,4326,2
1448,11172,1309,2
1449,2092,472,2
1450,740,3435,5
1451,28535,1386,1
1452,23108,1511,4
1453,24301,869,1
1454,46014,3120,3
1455,42473,4795,4
1456,27224,4495,2
1457,40961,2620,2
1458,49802,3708,3
1459,49459,3538,2
1460,43248,3245,2
1461,32414,368,4
1462,37129,196,2
1463,25137,4666,3
1464,7905,3137,2
1465,31380,727,5
1466,8379,1842,1
1467,30889,711,1
1468,6132,1746,3
1469,44977,1042,1
1470,15591,2963,1
1471,9794,4988,5
1472,15537,4341,3
1473,18951,894,5
1474,16934,2355,4
1475,30644,4914,1
1476,36524,2694,5
1477,9521,1148,1
1478,40227,766,1
1479,5476,619,2
1480,370,543,4
1481,25258,4526,5
1482,6387,3250,1
1483,34175,1762,4
1484,15992,4964,4
1485,26318,1917,4
1486,6104,454,1
1487,49945,168,4
1488,4988,3986,4
1489,7320,256,5
1490,17217,2049,1
1491,35392,3316,4
1492,9117,1861,5
1493,37711,1421,5
1494,15178,1200,5
1495,41525,3244,3
1496,41264,1547,1
1497,42769,3151,2
1498,49602,690,2
1499,19234,3364,4
1500,47219,2120,4
1501,16503,2736,3
1502,36738,1364,2
1503,26434,345,5
1504,2518,4791,2
1505,24699,3968,4
1506,16125,3085,2
1507,39363,580,5
1508,3184,1099,3
1509,23960,3055,3
1510,27127,2161,1
1511,42593,4066,5
1512,16718,828,5
1513,25359,2104,3
1514,48282,1136,3
1515,14424,2808,4
1516,37488,2737,3
1517,24093,3207,5
1518,15184,2604,4
1519,42775,3173,3
1520,32034,2124,2
1521,18255,3426,2
1522,10259,2441,4
1523,29667,17,1
1524,11407,3052,3
1525,22270,4596,3
1526,29695,562,5
1527,23966,661,4
1528,31192,1026,4
1529,43155,3270,5
1530,29752,1581,3
1531,40806,3353,2
1532,20275,4335,3
1533,47195,1737,4
1534,26884,2738,2
1535,6087,1849,1
1536,29750,464,1
1537,15096,2442,4
1538,13288,4056,4
1539,15647,120,3
1540,12848,37,2
1541,40425,1100,2
1542,3896,1877,3
1543,34961,228,2
1544,1158,4442,2
1545,7127,686,5
1546,29480,704,5
1547,16448,1107,4
1548,22352,1239,5
1549,25662,3752,5
1550,6815,3938,5
1551,30661,2404,1
1552,4782,4060,4
1553,3850,1124,3
1554,30436,2833,3
1555,30333,2336,3
1556,32097,646,5
1557,21858,925,5
1558,37187,1632,3
1559,48340,4256,5
1560,22327,631,1
1561,21105,4572,1
1562,21178,3962,4
1563,40735,4446,3
1564,10737,1554,3
1565,44436,4898,3
1566,10738,166,5
1567,2306,2120,3
1568,16132,592,1
1569,49981,4189,1
1570,6371,3828,3
1571,49944,464,3
1572,13862,1956,2
1573,30239,3363,5
1574,41659,2744,1
1575,10126,2122,4
1576,45535,3877,2
1577,3901,4859,3
1578,41870,4931,5
1579,28915,608,4
1580,28353,302,4
1581,16038,1519,5
1582,37150,3533,3
1583,49033,4069,5
1584,33579,2017,4
1585,29050,3909,1
1586,23800,3854,4
1587,1474,3759,5
1588,5589,2331,4
1589,42269,3101,5
1590,39439,854,4
1591,17447,4570,3
1592,5049,2382,4
1593,42014,3552,1
1594,15486,2370,2
1595,41329,3414,2
1596,39408,4754,5
1597,36961,2884,4
1598,49957,2733,1
1599,21033,327,2
1600,27930,4574,5
1601,9869,2321,2
1602,31091,734,1
1603,16851,4915,5
1604,22906,3215,1
1605,20521,3176,1
1606,3403,3168,3
1607,43971,4085,1
1608,28911,2378,1
1609,46932,349,2
1610,41833,1954,2
1611,36084,2708,3
1612,26712,3831,1
1613,40160,777,3
1614,1258,2171,4
1615,18205,2157,2
1616,47675,3838,3
1617,16570,179,4
1618,27298,3731,2
1619,25531,1047,5
1620,10266,2460,2
1621,26164,2379,3
1622,36733,4400,5
1623,26890,2640,3
1624,4434,1932,4
1625,17228,3753,2
1626,33998,4484,4
1627,511,3041,1
1628,23878,3943,3
1629,6492,4004,1
1630,17789,1207,4
1631,14609,4110,4
1632,25920,2404,5
1633,17086,594,1
1634,48450,4695,2
1635,17958,146,5
1636,12969,3184,1
1637,25505,4260,3
1638,20424,4165,2
1639,13671,4134,3
1640,41186,4279,3
1641,17700,469,3
1642,34826,2313,1
1643,1680,2523,4
1644,40333,3743,5
1645,12609,1055,1
1646,25933,2452,3
1647,38841,1866,3
1648,24594,1700,1
1649,30855,1792,4
1650,44601,3405,1
1651,24773,556,2
1652,47117,925,1
1653,132,2992,5
1654,8954,1718,3
1655,6984,3299,3
1656,43011,1898,4
1657,31455,293,5
1658,41900,4116,3
1659,44695,1916,2
1660,30442,4924,3
1661,9014,4171,5
1662,25038,1461,3
1663,12062,602,1
1664,41163,2728,2
1665,7494,782,1
1666,34630,1305,5
1667,3602,3632,1
1668,25070,230,2
1669,20723,4801,3
1670,39606,606,1
1671,10822,1554,4
1672,12050,4699,2
1673,42846,1657,5
1674,47161,4278,3
1675,4603,2722,4
1676,16889,4836,2
1677,29663,3785,3
1678,882,3525,1
1679,19243,2472,4
1680,27581,3865,1
1681,27876,3709,2
1682,29254,2784,3
1683,27616,2966,1
1684,32990,3216,1
1685,13467,2375,5
1686,2708,3278,4
1687,2124,4131,1
1688,7286,4764,3
1689,37346,1857,4
1690,15110,3634,5
1691,45271,1102,3
1692,20924,2081,3
1693,48698,4998,5
1694,36368,4563,5
1695,27996,2457,1
1696,20733,286,2
1697,6290,3090,2
1698,42444,1619,1
1699,5356,614,3
1700,47143,3663,4
1701,32299,1752,3
1702,48926,2747,3
1703,44664,142,1
1704,33560,3024,4
1705,22859,1850,2
1706,6265,2777,5
1707,1094,2252,4
1708,43779,3823,1
1709,30909,1231,3
1710,2484,3804,2
1711,19749,4654,4
1712,12358,4883,2
1713,22581,1788,3
1714,8692,4918,3
1715,20349,3924,4
1716,14559,655,1
1717,5508,2508,5
1718,16132,160,5
1719,22735,3145,2
1720,20274,2071,5
1721,30194,695,4
1722,48682,1109,1
1723,593,1885,2
1724,35108,3599,4
1725,26518,914,5
1726,8194,2557,2
1727,9391,2209,3
1728,9841,941,3
1729,2802,4421,3
1730,13124,2912,1
1731,49803,4194,5
1732,41692,2096,2
1733,40153,1780,1
1734,9194,3233,5
1735,32206,3183,1
1736,43062,3041,3
1737,22074,3623,2
1738,21725,3926,4
1739,28382,2949,4
1740,38957,2965,1
1741,19811,3109,2
1742,25021,4178,3
1743,4852,3727,3
1744,49915,2927,2
1745,4699,4042,5
1746,31973,2857,1
1747,21763,3652,5
1748,995,1192,3
1749,20928,3704,4
1750,26403,3859,5
1751,2757,4989,5
1752,8792,2430,1
1753,2733,3612,5
1754,47180,4195,5
1755,48229,2863,1
1756,34530,2901,5
1757,2195,2906,2
1758,32216,1259,3
1759,1246,4314,4
1760,35678,1149,1
1761,10105,3613,5
1762,27255,3495,5
1763,16126,3637,2
1764,24075,4578,3
1765,44508,2460,5
1766,7831,1361,2
1767,18076,3559,1
1768,16498,4111,5
1769,2380,2440,3
1770,28887,2551,4
1771,32385,2486,5
1772,7881,1235,1
1773,34366,4965,3
1774,2163,2762,3
1775,3885,2505,4
1776,27895,209,1
1777,11419,2519,4
1778,2968,4185,3
1779,4568,2702,5
1780,4146,4653,5
1781,15343,3374,1
1782,45155,2057,1
1783,30593,807,3
1784,19435,706,3
1785,26621,229,1
1786,4801,3821,3
1787,10099,1162,1
1788,6025,3368,4
1789,17448,3482,2
1790,25999,4877,1
1791,39550,1676,4
1792,22759,706,5
1793,36108,4239,3
1794,33290,4712,5
1795,23823,3370,1
1796,25508,406,5
1797,37285,2799,3
1798,35094,4640,2
1799,802,3528,4
1800,41941,3826,2
1801,851,3164,5
1802,1117,3915,3
1803,29360,3283,2
1804,3670,2550,2
1805,41060,4261,4
1806,34039,3498,1
1807,28660,4333,4
1808,22727,348,3
1809,13809,3758,5
1810,35675,2578,2
1811,11265,4259,2
1812,3250,422,5
1813,1667,2864,4
1814,36397,1935,4
1815,43844,625,4
1816,12732,4653,2
1817,42975,413,4
1818,28897,3739,3
1819,36738,685,3
1820,3400,4335,4
1821,40781,2698,2
1822,19623,657,3
1823,17971,2099,4
1824,40194,2677,1
1825,17260,4252,3
1826,12848,1909,1
1827,31515,1419,4
1828,48821,3429,2
1829,7009,1405,5
1830,4350,2416,1
1831,27540,341,5
1832,5564,4253,1
1833,8323,3844,4
1834,44247,4857,5
1835,5797,89,4
1836,890,2328,2
1837,3095,2764,3
1838,46219,4490,1
1839,37843,4978,4
1840,337,3475,2
1841,36193,4516,4
1842,3370,2635,4
1843,36022,3891,4
1844,27066,3974,4
1845,24080,4898,4
1846,26641,250,2
1847,23985,835,5
1848,6444,1834,5
1849,17427,2354,2
1850,8754,4109,1
1851,14273,3283,3
1852,40881,3668,1
1853,35316,3805,2
1854,2765,2130,2
1855,34574,436,1
1856,7552,206,3
1857,29153,2943,4
1858,5447,3494,4
1859,48379,104,3
1860,41542,4114,1
1861,1642,3784,4
1862,2381,3642,4
1863,23618,4305,2
1864,35184,3133,2
1865,4158,610,3
1866,47204,3320,2
1867,47837,1884,1
1868,35076,1820,5
1869,26373,3967,2
1870,35406,4428,2
1871,9951,1454,4
1872,19189,3697,4
1873,25551,4177,1
1874,13231,1485,4
1875,47062,930,3
1876,41349,697,2
1877,41441,3045,3
1878,5886,3711,2
1879,25259,3584,4
1880,20050,1745,4
1881,21899,3760,3
1882,40814,3403,2
1883,14976,3376,3
1884,25259,484,1
1885,42536,3665,5
1886,42671,2867,3
1887,42917,1092,2
1888,21661,122,5
1889,11475,4551,3
1890,40830,3259,3
1891,21596,2068,2
1892,16999,4072,4
1893,30688,1094,2
1894,34308,3504,5
1895,13931,360,1
1896,15866,722,4
1897,22170,3738,4
1898,18982,4044,4
1899,30691,4297,4
1900,25093,3744,3
1901,2902,4943,5
1902,23387,2462,3
1903,42799,359,5
1904,34452,4817,2
1905,4848,839,4
1906,9824,4564,4
1907,28435,2798,3
1908,30814,1145,3
1909,45665,4402,3
1910,42382,1720,2
1911,34100,3953,1
1912,20065,2248,2
1913,23441,2061,2
1914,45387,1298,3
1915,26605,857,4
1916,5499,1821,2
1917,37164,3174,3
1918,26510,896,4
1919,3448,1226,2
1920,25231,1572,5
1921,12206,1093,5
1922,30175,4602,5
1923,39589,694,4
1924,12305,432,2
1925,18748,1003,3
1926,22386,90,2
1927,30751,1576,5
1928,8042,2359,2
1929,37531,4236,3
1930,38382,3123,2
1931,14849,2358,1
1932,4101,372,2
1933,8891,1408,4
1934,47188,4071,1
1935,29684,1678,2
1936,7810,3355,4
1937,49986,4313,3
1938,28982,1463,4
1939,33319,855,2
1940,5136,2745,2
1941,24426,1883,3
1942,32609,4344,5
1943,20479,145,5
1944,20875,3220,4
1945,48631,761,2
1946,43245,3583,1
1947,48071,34,5
1948,22074,2383,3
1949,13081,3283,3
1950,44755,1655,2
1951,21548,903,3
1952,22143,140,3
1953,5597,345,4
1954,13157,4947,4
1955,26367,3107,3
1956,4324,155,4
1957,5711,4029,4
1958,30240,1649,5
1959,5095,695,4
1960,38345,2314,1
1961,32732,984,3
1962,49826,152,5
1963,47102,1848,5
1964,4225,1383,4
1965,14129,2135,2
1966,19531,3892,1
1967,23469,696,2
1968,12295,625,5
1969,34760,4723,3
1970,48863,1346,4
1971,22979,4384,3
1972,6500,2814,4
1973,21343,1937,1
1974,9526,4077,1
1975,17700,2207,5
1976,42517,4110,2
1977,27781,4542,1
1978,17911,708,5
1979,6871,3380,4
1980,11246,1716,4
1981,1530,1948,1
1982,3796,4380,1
1983,3727,1359,4
1984,48827,2735,4
1985,20970,4563,3
1986,49908,129,4
1987,28310,2731,2
1988,9453,2859,1
1989,43123,864,5
1990,6397,4093,3
1991,30543,483,5
1992,30863,4600,3
1993,45124,688,3
1994,13128,392,1
1995,6971,1549,3
1996,11626,2100,2
1997,25766,1157,2
1998,10199,1165,3
1999,23730,2301,1
2000,30128,3301,1
2001,37188,684,1
2002,5791,4074,1
2003,30599,874,3
2004,23224,3018,2
2005,4485,3260,5
2006,2767,1784,3
2007,29079,2679,4
2008,33576,3496,1
2009,11860,9,4
2010,41688,4581,2
2011,26197,3222,4
2012,2783,2516,3
2013,24070,885,2
2014,48119,2347,2
2015,26118,2072,3
2016,33251,1479,4
2017,36281,3080,4
2018,7713,3806,2
2019,33148,2943,1
2020,28731,4167,5
2021,30090,2005,5
2022,41238,1389,1
2023,12045,2589,1
2024,10230,2356,3
2025,712,727,3
2026,33438,301,3
2027,37617,268,5
2028,30753,1645,2
2029,26561,1934,1
2030,31476,4816,3
2031,20601,1257,4
2032,3446,1008,2
2033,40623,2980,4
2034,18388,1940,2
2035,10513,1029,5
2036,40915,2524,2
2037,17471,4906,2
2038,37413,4893,5
2039,18766,4985,1
2040,6176,3437,5
2041,41560,4819,2
2042,5709,1995,1
2043,40975,3969,2
2044,22600,3899,2
2045,47678,4989,3
2046,24973,4055,5
2047,12679,3112,3
2048,20235,3789,1
2049,29254,1463,2
2050,5005,236,4
2051,22785,529,1
2052,44416,4380,4
2053,6830,3904,5
2054,35900,734,1
2055,32258,2700,3
2056,39577,395,3
2057,37403,2873,1
2058,35718,4680,1
2059,8857,2581,2
2060,9332,1163,3
2061,33078,4519,5
2062,32154,2334,2
2063,32766,4394,1
2064,582,4956,5
2065,44326,4045,2
2066,42294,4975,5
2067,19242,2346,3
2068,2488,2697,4
2069,46154,4710,4
2070,8327,233,4
2071,13247,141,5
2072,49052,1490,3
2073,16336,1478,2
2074,36652,3995,2
2075,43569,1941,1
2076,28529,1033,5
2077,35615,4828,4
2078,48326,1203,1
2079,47962,1254,3
2080,11988,2693,2
2081,22836,1515,1
2082,13058,2033,2
2083,2142,1720,5
2084,6438,2748,4
2085,41950,2079,1
2086,35433,933,4
2087,28693,2906,4
2088,10499,3704,5
2089,3135,3923,2
2090,11750,2288,3
2091,18399,662,3
2092,37833,3105,1
2093,8846,1953,1
2094,8884,1853,4
2095,21757,3117,2
2096,33850,3188,2
2097,40403,2228,5
2098,33885,1623,2
2099,1923,818,5
2100,11311,2691,3
2101,14237,841,1
2102,7296,508,3
2103,3442,3621,2
2104,20340,4652,1
2105,42430,2272,5
2106,47834,4510,1
2107,15070,4144,5
2108,15831,3604,2
2109,31794,1976,3
2110,3284,440,5
2111,30681,3611,4
2112,43090,4003,3
2113,22939,3937,2
2114,26696,3927,3
2115,38173,2665,5
2116,43445,1154,5
2117,9608,421,1
2118,4480,4466,2
2119,2373,4830,4
2120,35226,1187,4
2121,16953,4307,4
2122,36848,3378,1
2123,31858,3318,5
2124,25614,1554,5
2125,8796,2869,3
2126,12825,99,1
2127,5949,2299,1
2128,12569,3954,3
2129,24590,4023,2
2130,8006,3199,5
2131,29424,2980,2
2132,13044,887,3
2133,34870,59,1
2134,46929,1646,3
2135,28460,2962,4
2136,9711,1448,4
2137,26535,1859,4
2138,48412,4616,1
2139,9760,408,1
2140,12429,2232,3
2141,49150,172,5
2142,14846,684,2
2143,35377,127,4
2144,13666,4852,2
2145,4930,3994,1
2146,49276,2744,2
2147,18730,4889,2
2148,10590,2170,2
2149,16612,194,1
2150,7866,814,5
2151,18928,4664,1
2152,45124,714,1
2153,6024,1105,5
2154,32825,724,4
2155,27658,965,5
2156,26491,4220,4
2157,5739,3695,1
2158,35345,1268,4
2159,14444,391,5
2160,36093,1846,2
2161,7290,3035,1
2162,26465,139,1
2163,30488,4443,2
2164,6300,1878,1
2165,18473,4086,4
2166,25047,1943,3
2167,20848,1875,2
2168,15507,2779,1
2169,31475,4324,2
2170,3025,4079,5
2171,13151,3825,4
2172,24299,2599,1
2173,43998,4609,3
2174,33869,3567,1
2175,17016,18,1
2176,12867,4694,2
2177,7429,4395,3
2178,15264,853,2
2179,48959,4962,1
2180,4622,2085,2
2181,37051,2981,2
2182,38029,4187,4
2183,4770,1122,2
2184,37898,667,5
2185,25295,2291,4
2186,38094,350,1
2187,23007,4081,4
2188,45880,4946,3
2189,22828,1240,5
2190,38083,4114,4
2191,45402,1914,1
2192,21548,484,3
2193,47836,4203,1
2194,32329,2981,2
2195,10506,2995,5
2196,19483,982,2
2197,20126,4719,1
2198,9014,4329,5
2199,10553,2938,4
2200,27494,1642,3
2201,42588,3727,2
2202,27910,2129,1
2203,22598,2616,2
2204,40949,688,5
2205,14780,2414,1
2206,33970,3850,5
2207,8242,1194,4
2208,16817,3039,4
2209,39597,1612,1
2210,8856,3984,1
2211,41295,43,4
2212,24969,1930,5
2213,9990,4043,2
2214,31091,3341,4
2215,3113,2829,1
2216,11948,2675,5
2217,17366,4459,5
2218,7912,1622,1
2219,11546,4727,4
2220,22134,1805,5
2221,44301,4265,5
2222,38219,934,4
2223,8054,2730,2
2224,14361,51,1
2225,38340,192,1
2226,2077,4459,2
2227,38060,4703,5
2228,25609,288,2
2229,7261,911,3
2230,39958,232,5
2231,15233,4620,5
2232,8474,2289,3
2233,20989,2949,4
2234,4610,1751,1
2235,10644,2272,3
2236,13028,4553,2
2237,10543,2402,2
2238,18998,1309,3
2239,45996,4942,3
2240,44398,4187,5
2241,39737,3378,2
2242,24715,3622,5
2243,412,2658,3
2244,14990,3601,2
2245,49070,2025,2
2246,6583,3631,4
2247,1775,3626,3
2248,31086,4593,1
2249,12784,4489,4
2250,34393,2758,2
2251,24000,3859,1
2252,22707,2539,5
2253,7487,2318,1
2254,35428,3650,3
2255,7709,3564,1
2256,8017,3883,4
2257,6780,2008,5
2258,17145,4505,4
2259,32657,3167,1
2260,28778,3587,3
2261,20011,1240,3
2262,17582,4568,2
2263,29745,1863,1
2264,38336,4074,4
2265,43852,2201,2
2266,41404,3050,1
2267,5623,3560,4
2268,34737,378,1
2269,17733,1288,2
2270,7010,3404,4
2271,22105,3238,5
2272,42386,4111,2
2273,19948,1520,3
2274,4198,4198,3
2275,39270,1830,4
2276,15596,1071,4
2277,1084,39,4
2278,31963,3460,5
2279,4499,208,1
2280,2587,4848,3
2281,10713,2393,2
2282,22958,3960,4
2283,8425,4307,5
2284,9021,1553,2
2285,8091,523,4
2286,24107,3671,1
2287,7652,4060,1
2288,22389,858,2
2289,28852,3169,3
2290,36583,3424,2
2291,4605,3467,1
2292,25260,594,1
2293,42849,3599,3
2294,36349,4817,4
2295,15698,182,1
2296,14417,3367,3
2297,7824,3432,3
2298,13918,3882,5
2299,31339,3957,3
2300,1512,1649,3
2301,6821,2947,4
2302,26383,450,2
2303,28292,2240,1
2304,25774,1180,3
2305,9100,681,2
2306,24521,3814,3
2307,8395,3006,4
2308,20041,1122,1
2309,14618,171,3
2310,49488,914,2
2311,8054,3459,3
2312,15368,4770,1
2313,47944,4986,4
2314,31323,2465,5
2315,49456,3036,2
2316,32126,3746,2
2317,5914,2306,5
2318,34861,2917,2
2319,26571,4881,5
2320,6593,2215,3
2321,49008,2451,3
2322,41667,2324,1
2323,30232,779,3
2324,27007,3811,5
2325,30600,3923,4
2326,5353,1000,3
2327,21678,2539,5
2328,42630,1812,5
2329,49981,4427,2
2330,48546,1871,3
2331,8799,4651,3
2332,29599,4473,1
2333,21305,4813,2
2334,8132,3741,3
2335,34834,3484,5
2336,42333,310,2
2337,12747,4195,5
2338,17876,4141,3
2339,28152,4561,1
2340,34458,1389,5
2341,12369,2530,5
2342,18593,2186,4
2343,12863,1406,5
2344,41219,1490,4
2345,17885,1604,4
2346,31768,3360,1
2347,43350,2287,3
2348,28291,3260,1
2349,2406,2472,4
2350,36635,1452,5
2351,34204,2920,3
2352,24970,2809,1
2353,29025,857,4
2354,45392,279,5
2355,34954,4687,1
2356,14706,3014,5
2357,25364,4877,1
2358,20167,3860,2
2359,30237,2118,1
2360,46975,4509,3
2361,6360,2322,1
2362,22398,4438,3
2363,712,832,5
2364,10143,3439,5
2365,18116,3769,5
2366,34784,4305,5
2367,10586,2330,2
2368,27504,2121,1
2369,43192,4266,3
2370,30842,4349,2
2371,45282,1494,1
2372,13254,2554,2
2373,27887,428,2
2374,4541,3249,3
2375,39883,435,4
2376,8896,1944,2
2377,13512,1366,2
2378,9876,1800,4
2379,10499,1297,5
2380,38189,1045,2
2381,42848,4509,1
2382,10445,580,3
2383,22713,4708,2
2384,2113,445,2
2385,27869,1553,4
2386,16078,2615,1
2387,22836,3782,1
2388,45557,316,1
2389,41379,2183,4
2390,26405,1435,3
2391,330,2802,2
2392,40225,1082,2
2393,25122,4706,1
2394,15668,205,3
2395,19755,1872,4
2396,348,2801,4
2397,19689,3189,3
2398,15226,2218,2
2399,47405,2672,2
2400,24573,3084,3
2401,12794,4235,5
2402,44792,2458,5
2403,12981,757,2
2404,33692,2435,3
2405,8454,989,2
2406,21380,3551,4
2407,49236,3972,4
2408,4279,4030,2
2409,29934,3695,2
2410,119,4759,2
2411,24137,2100,3
2412,17896,824,1
2413,45976,4127,3
2414,6010,2176,5
2415,17414,1894,2
2416,36687,3614,2
2417,39327,402,1
2418,1769,400,2
2419,16034,2223,4
2420,1290,3873,1
2421,12589,1818,3
2422,15938,4522,2
2423,1153,4777,3
2424,7093,3922,3
2425,44782,1919,5
2426,11011,3870,2
2427,19456,881,1
2428,38897,4289,3
2429,19621,1933,3
2430,33870,1714,2
2431,45705,2830,3
2432,29876,4451,2
2433,1237,2001,1
2434,32653,1085,2
2435,19517,612,2
2436,7944,7,3
2437,29023,2640,4
2438,8985,3686,3
2439,15391,3482,2
2440,39142,375,1
2441,28098,2355,4
2442,38160,1646,2
2443,41091,273,2
2444,9382,3850,2
2445,17890,4843,2
2446,45310,3943,1
2447,23811,377,3
2448,25799,1620,2
2449,12331,2914,2
2450,30421,2167,1
2451,7047,1573,1
2452,18198,4080,3
2453,11379,206,3
2454,40026,2034,3
2455,5238,4864,3
2456,16592,4596,1
2457,13100,4106,4
2458,12251,2887,4
2459,37233,1999,3
2460,48202,3556,2
2461,45950,4237,5
2462,36278,3092,3
2463,16888,949,1
2464,29541,2937,3
2465,34270,746,5
2466,38831,4495,4
2467,31868,2076,2
2468,36346,1,3
2469,27691,3743,2
2470,16953,4574,4
2471,6539,2602,4
2472,12013,2486,5
2473,10679,3670,4
2474,47910,532,5
2475,38815,1469,1
2476,48875,3530,5
2477,19982,732,5
2478,20738,312,2
2479,12294,2381,5
2480,34631,1162,2
2481,8050,4175,2
2482,45304,1735,4
2483,24343,2886,3
2484,36191,542,2
2485,13955,1553,1
2486,17716,3631,5
2487,25146,2657,1
2488,13158,1893,4
2489,500,3136,4
2490,24837,491,1
2491,43440,2411,2
2492,30138,1534,4
2493,25889,4910,2
2494,16386,3002,4
2495,22435,4468,5
2496,17872,2243,3
2497,226,1717,3
2498,10361,2193,4
2499,49672,3738,5
2500,28369,2847,2
2501,2039,4230,4
2502,9814,269,1
2503,14679,2965,4
2504,40801,1359,2
2505,2535,3808,1
2506,3152,3221,4
2507,40394,2995,4
2508,36335,1884,1
2509,40523,1258,5
2510,22516,1380,4
2511,46848,2078,4
2512,44221,2683,2
2513,7947,960,4
2514,40132,3301,1
2515,29741,2107,2
2516,3370,4008,4
2517,7223,4302,1
2518,40667,2617,4
2519,40265,4150,4
2520,35732,2088,3
2521,26438,4087,3
2522,23098,2052,5
2523,14817,3196,1
2524,28933,587,4
2525,37903,4548,5
2526,43304,895,2
2527,27266,2677,2
2528,3086,585,3
2529,37810,4465,3
2530,35304,4265,2
2531,13664,427,4
2532,5949,4980,2
2533,18273,911,4
2534,49507,1947,4
2535,14019,3494,4
2536,32040,2067,3
2537,30425,2305,3
2538,36150,1320,5
2539,4903,3558,3
2540,21656,4391,2
2541,39036,3344,1
2542,39882,329,2
2543,43000,3022,5
2544,24521,982,1
2545,43452,4143,2
2546,39174,4694,4
2547,42082,670,3
2548,18538,3658,3
2549,48116,1338,5
2550,49739,1882,1
2551,19623,3724,1
2552,31756,4092,4
2553,27861,3291,4
2554,43757,2181,2
2555,15917,2779,3
2556,26054,3929,1
2557,36153,3121,3
2558,12106,4827,3
2559,7981,683,4
2560,13490,1597,5
2561,19156,2690,3
2562,11352,2564,3
2563,26673,403,4
2564,34786,4001,1
2565,46346,565,1
2566,2481,2917,1
2567,13943,180,5
2568,20535,2651,4
2569,19442,4397,5
2570,40964,213,2
2571,12275,2768,3
2572,35351,390,2
2573,45006,1150,2
2574,1461,89,2
2575,36150,2981,3
2576,10584,1619,5
2577,48412,1147,3
2578,21802,2903,3
2579,41639,4790,3
2580,1498,2642,2
2581,32832,3917,5
2582,45609,3136,5
2583,47894,988,5
2584,21665,868,4
2585,36764,2468,4
2586,28885,3789,2
2587,13648,2871,5
2588,17944,3827,2
2589,2427,2540,3
2590,13138,4450,1
2591,33249,4689,4
2592,26346,1223,3
2593,39008,3416,1
2594,25392,3251,4
2595,2212,1823,2
2596,8623,3298,5
2597,4334,2830,2
2598,1613,1059,2
2599,17321,3221,5
2600,39023,1058,1
2601,13321,3882,1
2602,36947,305,5
2603,42894,357,3
2604,17540,2568,5
2605,27621,1367,2
2606,48707,4161,2
2607,3125,1520,5
2608,42130,3479,4
2609,4994,4079,1
2610,14915,2638,4
2611,23345,4590,1
2612,24561,244,2
2613,5009,2229,5
2614,35669,4413,5
2615,47330,1834,4
2616,10572,2021,2
2617,28875,1482,4
2618,27591,242,1
2619,29420,1699,3
2620,45398,1754,5
2621,43009,1715,5
2622,22018,4018,2
2623,4691,4608,5
2624,15951,226,2
2625,10088,4955,5
