order_item_id,order_id,food_id,quantity,item_name
24467,33570,105,3,Salad
15557,12854,295,4,Burger
24715,40973,273,4,Burger
11097,25236,235,4,Pizza
4706,35853,158,1,Salad
19448,46368,277,4,Fries
46128,13555,414,4,Wrap
33783,10963,481,2,Pizza
38805,16434,486,3,Pizza
18294,13581,360,3,Burger
2736,27984,394,3,Wrap
15813,12981,414,2,Wrap
18366,45866,365,3,Fries
20547,35298,301,3,Burger
34846,10118,326,1,Wrap
12797,15897,346,3,Salad
8195,33865,227,1,Pizza
44850,26976,218,2,Burger
26561,34153,333,2,Wrap
38793,9158,227,1,Pizza
18605,4340,394,3,Salad
19669,43432,480,1,Fries
30347,12622,192,2,Burger
44563,8062,199,2,Fries
40014,35291,331,4,Sushi
16885,16450,213,3,Fries
10593,31544,384,2,Sushi
31754,9193,427,2,Salad
13800,49024,432,1,Fries
24239,4163,124,2,Sushi
47653,5623,462,2,Wrap
2860,19502,210,2,Wrap
43956,31163,487,4,Pizza
16297,38770,336,4,Burger
14393,6342,402,3,Pizza
33560,17941,497,3,Wrap
37176,30410,168,2,Burger
45959,7802,272,2,Wrap
49605,20737,487,2,Fries
7903,27666,206,1,Wrap
31188,35252,360,1,Fries
41796,27761,156,1,Fries
41986,28945,176,3,Wrap
33397,42254,102,2,Burger
725,29531,479,4,Wrap
32097,35687,309,4,Salad
48708,26243,224,2,Wrap
13283,28721,441,2,Burger
5607,31687,325,4,Salad
47359,49825,172,3,Fries
2153,45257,403,1,Fries
45298,18630,496,4,Sushi
34219,4891,203,4,Burger
4020,41938,185,1,Pizza
32972,4948,483,4,Salad
37386,49773,496,1,Pizza
35877,23021,188,3,Burger
49748,24108,114,1,Fries
140,7987,488,1,Pizza
17221,16570,276,4,Sushi
4787,10458,452,1,Burger
34284,44197,309,1,Fries
27414,11107,368,1,Burger
40299,4403,185,3,Salad
43105,30095,491,3,Burger
20484,16212,448,1,Burger
37938,36960,258,3,Sushi
40692,19337,312,1,Wrap
5957,27147,492,2,Wrap
14229,1751,216,1,Burger
11295,32858,273,2,Wrap
21483,39232,176,1,Salad
5887,9877,455,4,Wrap
21142,31238,185,1,Wrap
27629,26784,161,2,Burger
1697,32183,422,4,Pizza
24202,5368,191,2,Burger
23642,42249,310,4,Salad
47175,46081,213,3,Sushi
1100,42641,403,1,Fries
28548,2988,430,3,Wrap
11767,29343,336,3,Pizza
18087,10518,374,1,Salad
18623,15733,454,1,Pizza
11780,34090,138,3,Pizza
8727,19361,194,2,Pizza
3488,3209,111,1,Sushi
8303,15110,274,3,Salad
32600,36479,277,3,Fries
28419,2391,134,3,Salad
21531,25496,283,3,Wrap
37988,12346,326,2,Sushi
41345,3080,475,3,Fries
27904,4227,261,1,Sushi
5613,19013,184,4,Pizza
2381,7275,332,3,Salad
36191,11918,158,4,Sushi
1330,40909,287,2,Sushi
25871,22173,136,1,Wrap
17285,24844,323,1,Pizza
30399,11259,474,4,Sushi
41707,42572,191,4,Salad
24570,16898,385,2,Salad
34307,21066,297,3,Sushi
40809,37608,130,4,Pizza
33689,14753,483,2,Wrap
43982,48258,485,3,Burger
26435,42775,116,1,Salad
19206,27306,213,2,Pizza
46651,26025,354,2,Salad
28757,17107,394,2,Sushi
26554,37350,232,1,Sushi
29248,30770,453,1,Sushi
39528,32291,245,3,Wrap
17188,5696,159,2,Sushi
6032,44065,411,1,Wrap
36636,36025,223,4,Wrap
35159,33901,143,1,Burger
32556,21146,248,4,Wrap
13841,11860,200,4,Wrap
14710,27208,266,2,Fries
49107,13667,405,2,Fries
26900,10072,377,2,Fries
34736,42096,121,3,Salad
11532,21931,282,3,Fries
2161,7286,145,4,Pizza
18569,11458,456,1,Burger
22841,19752,297,2,Fries
26973,38875,341,3,Sushi
40106,28882,230,3,Fries
32780,36177,221,4,Burger
29476,48917,490,4,Wrap
44161,44715,285,2,Burger
9848,3497,222,2,Pizza
33119,12438,238,3,Burger
10037,45852,465,4,Sushi
42983,25496,127,4,Salad
30983,39834,334,2,Burger
44717,4478,405,3,Wrap
43244,1527,360,1,Sushi
23011,35917,308,4,Wrap
35678,29214,378,4,Wrap
31121,33647,378,2,Salad
24080,44754,158,1,Fries
38682,7648,241,2,Burger
99,4064,184,4,Salad
502,41721,311,1,Wrap
39419,37853,311,1,Salad
38186,38724,107,2,Sushi
35498,26264,245,4,Wrap
18206,47359,222,2,Fries
12653,42433,205,3,Salad
7983,47920,243,4,Fries
42290,28443,491,4,Pizza
7822,42732,106,4,Salad
20345,19403,312,4,Burger
14485,12166,166,1,Fries
4422,9253,255,4,Burger
20282,11440,129,4,Salad
7141,19817,481,3,Burger
14650,24549,337,3,Salad
11655,1615,499,2,Wrap
45294,36801,271,3,Fries
15515,7272,426,4,Wrap
18592,41614,444,4,Fries
42518,24032,217,4,Salad
1649,33604,364,3,Salad
49998,22427,479,2,Wrap
29223,35073,251,2,Fries
18573,30272,480,4,Pizza
29800,14901,442,2,Salad
20952,44058,283,4,Burger
26162,43418,441,2,Burger
18140,30877,387,1,Sushi
20247,27329,301,3,Fries
32194,38145,495,3,Wrap
40195,24854,325,3,Pizza
10505,27028,346,4,Sushi
28685,30322,295,4,Wrap
39406,25720,216,1,Pizza
31887,6905,491,3,Fries
22739,8951,252,4,Sushi
7765,3222,377,1,Wrap
49556,19299,168,1,Sushi
25384,48951,491,1,Salad
33674,32807,474,4,Pizza
514,30716,409,1,Salad
6528,43196,245,3,Sushi
26099,49175,394,4,Sushi
34991,32885,254,2,Wrap
42151,14043,380,2,Fries
41850,47953,244,1,Salad
8416,2735,177,1,Fries
49630,14853,137,1,Salad
39743,3550,265,2,Sushi
3491,47220,198,1,Wrap
25105,8511,356,3,Pizza
35038,37186,234,4,Wrap
38782,8241,484,4,Pizza
41410,16813,266,1,Sushi
21132,14551,330,4,Burger
29285,18012,394,3,Burger
2244,43842,498,4,Wrap
1544,39895,287,4,Salad
6443,7629,325,2,Salad
11689,7293,204,4,Sushi
6599,21905,451,2,Wrap
36687,33904,194,1,Salad
29667,35207,496,4,Pizza
44107,19479,164,3,Fries
4506,33525,424,2,Sushi
28996,11932,103,1,Wrap
33247,47959,342,3,Burger
8298,42166,481,3,Salad
31749,48190,318,2,Fries
11637,16168,152,2,Salad
6809,21229,222,4,Wrap
39769,25940,426,1,Pizza
2247,27487,486,4,Sushi
43689,14522,238,4,Sushi
44148,17341,230,2,Sushi
34832,21399,143,3,Burger
33355,10895,135,2,Sushi
25615,34642,231,1,Pizza
30430,17355,328,3,Wrap
31057,39998,138,1,Wrap
4501,24663,273,2,Wrap
26015,27401,472,1,Salad
8166,40434,491,1,Pizza
25343,41597,154,4,Salad
17263,34823,465,1,Sushi
32074,37933,335,1,Wrap
13016,33606,351,2,Burger
22162,24687,274,3,Fries
10994,45546,389,1,Burger
29627,23186,417,4,Wrap
48259,36723,346,4,Sushi
22476,37042,123,3,Burger
29288,2008,338,3,Wrap
41146,45978,146,3,Wrap
46452,6404,338,4,Pizza
6681,23991,298,4,Pizza
37334,49608,368,2,Salad
27572,4558,300,4,Pizza
4681,35153,377,3,Burger
645,32590,363,1,Fries
22160,14520,278,2,Wrap
31954,10182,254,3,Pizza
16798,11813,309,4,Sushi
24984,21190,318,1,Salad
43694,4411,179,3,Salad
36645,29393,383,3,Sushi
21391,2285,284,2,Salad
19462,29279,126,3,Fries
31612,15235,264,3,Fries
37184,48720,206,2,Wrap
31374,38072,278,4,Pizza
30392,22369,263,3,Fries
15973,45157,257,4,Sushi
41149,30578,294,3,Pizza
43662,20575,212,1,Wrap
30795,16553,351,2,Burger
43093,12842,226,2,Fries
22728,42026,130,1,Wrap
41043,27666,392,4,Wrap
19758,40980,231,3,Pizza
666,1132,253,4,Fries
33419,23011,483,1,Burger
17154,30680,300,1,Salad
32943,38992,338,1,Salad
22215,15823,298,1,Salad
36944,24377,430,1,Fries
22143,5984,457,3,Salad
1873,41801,276,4,Wrap
9098,29373,337,1,Fries
31490,22823,498,1,Salad
23727,14644,468,3,Pizza
26954,34153,354,4,Fries
20350,16185,339,3,Wrap
25744,41222,488,3,Fries
19464,37655,239,3,Burger
32708,40845,353,1,Wrap
18978,30599,369,2,Sushi
37453,13195,261,3,Fries
10293,24502,197,4,Sushi
11133,4832,275,3,Sushi
39576,48670,109,2,Sushi
20655,32191,187,2,Pizza
19263,40679,168,1,Fries
23698,39154,408,2,Fries
32421,7496,421,4,Burger
14967,27087,201,4,Fries
39803,31206,380,1,Burger
36112,38010,328,2,Pizza
10751,29473,454,1,Fries
1461,4922,369,4,Sushi
14167,17938,321,1,Wrap
24650,1292,480,2,Burger
10431,45141,224,2,Sushi
3129,27740,368,4,Sushi
8402,14077,395,3,Wrap
24334,21591,328,1,Salad
12453,21240,488,4,Fries
3602,37935,206,3,Pizza
41508,32217,166,2,Sushi
309,5274,215,2,Pizza
33393,43621,315,2,Wrap
28539,7440,219,1,Wrap
3148,7945,496,4,Salad
47957,4610,204,2,Fries
42052,4742,202,4,Sushi
22436,14615,491,4,Wrap
31934,49110,121,3,Wrap
5071,5001,444,4,Pizza
13909,31599,230,4,Pizza
47394,17053,211,4,Burger
7353,42177,263,1,Wrap
43687,23223,296,3,Pizza
10640,49635,192,3,Burger
12391,30628,158,2,Sushi
21992,24460,441,3,Fries
26264,28140,322,4,Salad
9333,45470,151,3,Pizza
29720,36551,173,1,Wrap
32135,12152,215,1,Burger
9270,40564,204,1,Salad
34583,26366,335,4,Pizza
9588,40299,361,1,Wrap
42344,6791,267,4,Pizza
11194,46051,188,3,Wrap
3387,46119,271,2,Pizza
17790,23476,315,3,Wrap
17212,24789,385,4,Burger
29582,24895,261,4,Burger
43077,43546,157,1,Fries
48372,42454,456,3,Burger
4643,44535,469,2,Wrap
18154,35006,431,2,Wrap
909,19531,208,2,Pizza
32528,28265,123,2,Burger
45500,9806,264,1,Sushi
15937,35148,148,1,Pizza
49966,18907,225,1,Pizza
18142,6324,244,4,Fries
24275,16022,184,3,Burger
21563,35114,331,1,Salad
34987,5500,488,1,Sushi
41196,10636,454,2,Sushi
46647,45901,376,4,Pizza
32461,43226,315,3,Pizza
43727,17564,259,1,Salad
8506,45292,299,4,Burger
44802,24249,235,2,Wrap
41309,14054,306,2,Fries
47208,28760,418,1,Pizza
37282,7451,414,4,Wrap
33394,38899,260,2,Pizza
40402,4585,456,2,Pizza
548,30172,127,4,Fries
31114,28646,178,4,Wrap
48425,20292,274,3,Sushi
23020,31819,160,2,Pizza
30728,7732,372,1,Burger
42440,3440,408,4,Sushi
35834,6311,187,4,Fries
10117,42178,219,2,Wrap
46607,35851,262,2,Wrap
24715,9011,354,3,Salad
21040,40326,317,3,Sushi
25960,4076,356,1,Salad
9316,23777,162,4,Salad
34364,1435,339,3,Burger
34775,21489,458,1,Sushi
33713,3736,184,4,Burger
13466,5877,232,3,Pizza
18331,11871,226,2,Burger
20814,4932,404,2,Burger
19444,39684,155,1,Pizza
19828,28654,124,1,Salad
47395,48602,374,1,Pizza
39910,38931,481,3,Sushi
9598,18195,368,1,Wrap
29757,19380,466,3,Wrap
16870,11816,265,1,Burger
19499,14212,332,1,Sushi
42835,16970,492,4,Wrap
41223,28083,174,4,Fries
48941,31008,359,3,Wrap
24703,39169,459,4,Pizza
9995,9130,347,4,Pizza
11283,15103,278,3,Fries
22874,5425,221,4,Burger
48112,46205,351,4,Fries
8601,5315,128,4,Sushi
16312,12945,333,3,Burger
40417,17923,255,4,Salad
48595,35454,145,3,Sushi
49851,37080,437,1,Salad
22570,21414,443,2,Pizza
15849,28628,498,1,Wrap
534,22266,367,2,Salad
7015,41582,372,1,Burger
28461,48398,235,1,Fries
48479,14952,283,3,Salad
33339,22383,462,2,Burger
4319,29925,214,2,Salad
151,23884,361,4,Wrap
38014,32365,183,1,Sushi
43950,8996,343,2,Salad
43860,14290,430,1,Salad
39716,22677,117,3,Salad
1129,13283,473,2,Fries
15987,42114,150,2,Sushi
28700,8928,234,2,Burger
24736,31730,228,4,Burger
39819,5093,455,4,Wrap
18264,47274,323,2,Wrap
16112,12278,263,3,Sushi
14015,40427,173,2,Sushi
22108,4365,128,4,Burger
2484,3593,193,3,Pizza
8284,4291,142,1,Fries
16294,36397,461,4,Sushi
27889,27092,355,4,Pizza
37246,4009,289,4,Fries
23229,36379,312,2,Pizza
15004,16551,107,1,Wrap
34840,42266,432,4,Pizza
21282,46438,420,2,Salad
42527,26090,423,2,Sushi
34411,12240,413,3,Pizza
45323,25658,477,1,Burger
14239,30983,382,1,Salad
27977,22178,242,1,Wrap
43138,35100,348,1,Pizza
36924,39290,285,4,Fries
33367,3922,198,1,Pizza
41253,15739,337,2,Pizza
30295,13621,202,2,Sushi
10536,2980,140,1,Pizza
11683,10961,314,4,Salad
46580,41638,213,2,Burger
2189,41379,124,2,Pizza
31524,1813,306,4,Wrap
4977,31029,485,4,Wrap
47162,17178,353,1,Wrap
24070,19154,487,1,Pizza
21166,46504,453,2,Wrap
10672,17046,211,2,Sushi
30299,7745,288,1,Salad
45504,42840,184,4,Fries
23711,45800,287,3,Burger
7729,16937,132,3,Pizza
30136,25455,312,2,Fries
39087,4797,154,2,Sushi
6416,37190,225,2,Wrap
48484,6466,315,2,Salad
31028,44166,264,1,Pizza
33114,9542,232,2,Pizza
46459,48077,473,2,Pizza
37404,32891,466,3,Fries
36609,28112,448,3,Sushi
2669,36837,138,4,Salad
18236,44202,231,3,Wrap
26033,27992,475,4,Salad
16561,14186,407,1,Fries
20636,37034,319,1,Fries
20560,12544,477,2,Sushi
12187,16515,436,3,Wrap
21004,9187,468,4,Burger
9728,39843,188,4,Salad
34271,37948,130,3,Burger
15936,27594,285,4,Fries
16232,31079,433,3,Wrap
4050,30799,331,2,Wrap
43323,47729,214,3,Wrap
27962,29680,124,1,Fries
25295,29793,487,3,Salad
46164,21087,234,3,Salad
10055,18661,297,2,Fries
42059,6606,120,1,Pizza
739,11053,301,4,Fries
14039,21699,183,1,Salad
38641,30393,492,2,Burger
21473,4113,391,4,Fries
22977,5956,387,2,Fries
2619,29969,112,4,Burger
20206,37889,310,2,Salad
49666,18982,483,2,Pizza
17821,40866,206,3,Wrap
21267,11699,232,2,Wrap
24195,28249,107,2,Wrap
6787,40422,400,2,Burger
35220,2987,120,1,Salad
341,18282,404,3,Sushi
44848,35420,219,3,Salad
23128,16512,438,1,Wrap
966,13553,242,2,Wrap
43285,42247,185,2,Burger
32909,12292,148,3,Salad
35382,25253,410,1,Salad
17105,32536,288,4,Burger
20736,9650,111,3,Burger
45994,40499,332,3,Sushi
10490,7564,249,3,Wrap
115,40852,486,4,Salad
5094,12886,359,1,Salad
36248,37059,234,2,Fries
41130,20312,166,1,Salad
8839,23153,312,3,Wrap
22403,27296,443,1,Salad
12769,28393,346,2,Salad
14403,9150,289,2,Fries
991,17045,268,2,Pizza
3761,3730,139,3,Wrap
27347,14673,195,2,Wrap
1459,9129,181,4,Wrap
10159,3588,469,3,Salad
4249,17549,319,4,Wrap
30383,25782,368,2,Salad
17519,16244,451,2,Salad
44001,1088,380,1,Fries
20071,30008,351,4,Burger
42999,36624,300,2,Fries
12640,8475,482,4,Sushi
6929,23838,236,1,Pizza
26358,26584,162,2,Sushi
1703,19069,250,3,Salad
22411,18193,106,3,Wrap
38242,43742,302,1,Burger
27426,3232,279,4,Salad
26556,16689,171,1,Pizza
10855,11163,435,1,Wrap
31745,15045,337,1,Sushi
49439,17919,261,1,Wrap
48991,4849,368,4,Wrap
43603,9637,438,3,Pizza
24202,47884,350,3,Pizza
8669,25217,491,2,Fries
43020,11051,404,4,Pizza
7321,3137,438,2,Fries
7918,19843,383,3,Salad
24428,27341,391,3,Pizza
47353,34296,445,4,Fries
3745,15172,432,4,Fries
40028,18023,109,1,Pizza
28391,43261,247,2,Wrap
41235,24258,299,4,Pizza
46574,9267,379,4,Wrap
10783,10423,158,4,Pizza
42995,45203,190,3,Salad
40388,38350,326,1,Burger
38605,37771,384,1,Burger
25618,34667,124,3,Burger
39171,11976,471,4,Salad
9086,49454,319,2,Burger
1923,33788,381,2,Wrap
40350,20750,123,4,Wrap
32991,30481,187,3,Fries
34097,10101,197,1,Fries
43630,3866,210,3,Sushi
84,24804,481,4,Burger
5294,48604,277,4,Fries
43099,39125,285,4,Burger
12788,9326,178,3,Fries
4980,24017,404,3,Salad
23869,38205,147,1,Wrap
22591,22551,491,3,Wrap
14585,3415,376,4,Salad
30361,33066,253,4,Salad
18170,33244,301,2,Pizza
35471,39269,363,1,Fries
48437,6808,119,4,Pizza
40110,32734,198,3,Fries
3459,3086,256,4,Wrap
42289,7931,392,2,Sushi
34907,20952,398,4,Fries
42086,39208,216,2,Pizza
3970,48032,296,4,Fries
35262,11912,143,1,Pizza
43934,3141,352,1,Burger
5349,14813,100,4,Burger
13907,37072,128,2,Wrap
5462,28348,112,4,Burger
47910,42684,172,4,Sushi
12735,17126,172,3,Fries
37148,22996,397,4,Salad
3723,17994,473,1,Fries
7997,43736,288,3,Sushi
48575,49792,422,2,Wrap
31644,10851,256,3,Burger
43142,42767,234,1,Sushi
5861,22342,425,4,Salad
28910,39854,461,3,Salad
13559,13719,264,3,Wrap
35213,1062,493,3,Fries
47113,32109,151,2,Pizza
47393,3173,423,4,Salad
40994,28041,390,3,Wrap
43814,3561,404,4,Sushi
1423,38236,147,3,Fries
9972,36970,242,2,Pizza
43533,31659,164,4,Burger
5893,5171,234,2,Pizza
41393,15038,351,1,Wrap
19506,3990,475,4,Fries
1572,33074,396,3,Sushi
5265,12310,191,4,Salad
9645,29408,273,1,Pizza
43890,31220,310,4,Burger
2929,33365,439,3,Burger
42060,46399,345,3,Pizza
45937,15423,284,2,Wrap
46551,9036,227,4,Pizza
33423,11541,460,4,Burger
14370,12425,156,4,Sushi
41770,49303,117,1,Fries
25805,37805,137,4,Sushi
27839,10988,335,2,Salad
49748,11700,192,3,Salad
24450,2141,330,3,Pizza
38131,14342,217,2,Sushi
18616,42261,176,1,Sushi
34061,30436,491,4,Pizza
38483,35882,174,1,Fries
36217,24689,119,1,Fries
10684,6529,344,4,Fries
10922,20921,490,3,Fries
9994,30999,163,2,Fries
17278,33904,441,3,Burger
30592,23199,302,3,Burger
36898,17392,423,3,Salad
43774,15542,445,4,Sushi
23233,34791,264,2,Sushi
36344,6988,392,2,Wrap
14309,9535,303,4,Burger
14830,24514,220,2,Wrap
36857,47317,105,2,Fries
30386,13079,451,2,Burger
3136,39820,433,1,Fries
107,25347,335,3,Sushi
32763,3028,376,1,Wrap
7507,48615,173,1,Burger
11258,22949,217,1,Sushi
16415,38401,143,3,Sushi
4057,15445,274,3,Wrap
48727,8193,435,2,Fries
46331,48918,400,1,Sushi
11870,46602,121,3,Sushi
39797,6660,330,4,Fries
15085,4425,308,4,Pizza
13242,23482,208,2,Sushi
42901,16011,390,1,Sushi
15948,48375,232,4,Wrap
5933,34373,349,2,Salad
36291,23269,472,4,Sushi
27881,11597,315,4,Salad
13625,32450,136,3,Fries
36300,49455,414,1,Wrap
19028,31005,388,2,Pizza
46955,35532,347,1,Sushi
39807,47962,470,4,Burger
7414,31231,494,4,Salad
49010,12357,359,2,Fries
42117,15894,450,1,Sushi
39646,11540,403,4,Burger
11710,48406,139,1,Fries
13938,5903,430,1,Burger
5434,43821,200,3,Wrap
15155,46807,411,4,Wrap
45827,24994,291,4,Pizza
43430,39281,384,1,Wrap
44929,49090,397,2,Pizza
45664,23338,495,1,Sushi
7972,28037,148,4,Burger
40274,30637,160,4,Fries
3807,27933,322,2,Pizza
46630,25298,395,3,Wrap
29281,34924,264,3,Fries
19617,9699,476,3,Sushi
15044,29771,426,3,Wrap
27051,22299,495,2,Fries
15693,3180,477,4,Sushi
38496,30521,373,4,Pizza
7014,41984,340,1,Salad
18194,16081,492,3,Salad
7734,12141,473,1,Sushi
9425,17387,311,4,Salad
46156,39763,290,1,Wrap
43529,20922,248,1,Wrap
38719,1306,170,3,Sushi
15770,39040,241,4,Fries
15855,44620,159,4,Fries
21269,9079,257,4,Pizza
8257,49693,282,2,Burger
9297,13041,401,3,Pizza
46215,33353,350,3,Burger
9602,17960,372,2,Fries
32983,35050,161,1,Fries
3900,36836,102,1,Wrap
28929,23564,273,1,Wrap
18150,15397,254,3,Burger
27589,1415,454,4,Pizza
39549,27128,361,2,Fries
43073,45759,317,3,Pizza
45013,30616,193,3,Pizza
46552,18630,313,1,Wrap
43376,23777,285,2,Fries
48070,4286,369,4,Burger
38196,24216,345,1,Pizza
5496,44477,423,3,Pizza
12154,14939,382,1,Sushi
47010,38317,127,2,Fries
29209,3771,344,2,Sushi
34724,49166,108,3,Wrap
19170,20752,131,2,Salad
47984,39221,217,1,Wrap
47570,30649,188,3,Wrap
36043,14935,325,2,Fries
42043,2288,205,1,Burger
25273,15901,153,2,Burger
14807,15334,465,2,Wrap
41587,36511,204,2,Burger
17513,31411,383,3,Salad
1870,21946,442,4,Fries
37808,35634,427,1,Pizza
39647,48734,433,3,Fries
21956,13563,174,2,Salad
44397,4932,104,1,Wrap
23769,19051,182,2,Fries
8037,29940,337,4,Burger
4153,43338,105,1,Wrap
47448,38745,200,1,Pizza
5477,19784,235,3,Sushi
41419,35122,300,1,Fries
4289,9898,308,1,Wrap
30841,36163,361,3,Burger
24198,38930,277,3,Wrap
4409,34156,338,4,Salad
39028,1856,490,2,Salad
2218,23708,214,1,Pizza
6137,6826,278,1,Burger
16669,9835,175,3,Pizza
23028,46242,432,1,Fries
289,13325,258,2,Pizza
45405,37036,216,2,Burger
6614,29354,207,4,Pizza
252,42953,192,3,Pizza
28500,42631,441,2,Wrap
41015,44933,192,2,Salad
17656,20754,113,3,Salad
18238,15281,101,3,Pizza
5814,49024,450,2,Pizza
38667,38296,326,4,Burger
9452,15859,179,3,Salad
45751,29097,450,1,Fries
7693,13880,450,1,Pizza
2287,26844,314,4,Fries
23990,24969,465,2,Wrap
30599,40425,283,1,Burger
37751,41519,446,3,Salad
38849,20089,399,3,Salad
34035,20025,274,3,Fries
32793,4037,147,2,Burger
18796,39257,436,2,Pizza
35615,35098,121,3,Pizza
40895,25467,109,3,Sushi
5568,13189,321,1,Pizza
24282,45602,115,1,Wrap
41068,27650,489,1,Burger
27594,6146,315,3,Pizza
29850,47645,258,3,Sushi
20392,13378,386,4,Salad
49723,21723,452,1,Fries
15378,19770,353,2,Burger
37694,9454,144,1,Fries
395,13712,310,2,Wrap
7649,38508,417,2,Pizza
11303,7975,181,1,Wrap
25501,31013,166,3,Salad
6625,21564,205,1,Pizza
36230,39026,152,4,Fries
21545,31173,122,1,Pizza
22619,21029,420,2,Wrap
16842,14271,283,1,Sushi
49919,46300,339,4,Fries
26271,36754,169,4,Pizza
8872,21420,206,3,Salad
17710,23641,259,4,Burger
5163,14184,478,1,Fries
42995,40944,103,2,Fries
42420,6374,177,3,Sushi
14233,19878,437,1,Fries
7632,36518,460,4,Burger
36455,32308,240,1,Pizza
15427,4810,365,1,Fries
42256,47335,187,2,Sushi
30177,10425,445,3,Burger
2263,3794,247,1,Pizza
44495,3964,439,1,Fries
24384,47835,105,1,Burger
27997,39709,315,4,Salad
8731,10101,174,3,Burger
49645,8615,250,2,Burger
19085,38679,482,1,Wrap
9076,7472,384,3,Salad
109,49944,295,4,Sushi
23154,8655,378,4,Wrap
37258,34605,452,1,Burger
3511,43805,351,3,Pizza
42013,32200,159,4,Salad
23199,42040,232,3,Pizza
25544,31267,128,3,Wrap
36439,32466,129,2,Fries
40930,27209,175,1,Salad
9919,44725,358,2,Sushi
48011,22419,383,1,Sushi
14858,4157,464,3,Pizza
2991,39528,377,4,Sushi
46652,34767,383,2,Salad
34265,45478,454,3,Salad
23443,6923,296,2,Fries
11946,11494,201,4,Burger
7732,2187,351,3,Pizza
24777,23041,383,1,Fries
22197,25323,430,1,Sushi
15251,14404,119,1,Wrap
21958,15302,489,4,Burger
44657,47583,162,1,Salad
44234,10611,406,2,Salad
36533,18315,305,2,Burger
7073,21742,301,3,Pizza
47584,31768,288,3,Salad
13359,5479,258,3,Pizza
38906,16541,170,4,Pizza
22447,6018,460,4,Sushi
24553,13129,285,4,Wrap
18361,40050,413,3,Wrap
15526,4423,445,3,Pizza
20192,44743,260,4,Pizza
18741,34165,381,3,Pizza
38633,27614,492,3,Fries
2771,34569,483,2,Wrap
6625,28119,149,4,Pizza
20415,40746,336,2,Burger
46516,10128,239,1,Burger
7517,7040,132,3,Burger
18473,20884,416,2,Burger
25195,44582,235,2,Wrap
46944,18549,202,3,Wrap
11390,33307,374,3,Burger
14966,5914,382,1,Fries
27993,4898,315,2,Salad
30626,48508,497,3,Fries
14693,38085,226,1,Wrap
43672,46855,485,3,Pizza
42737,40964,248,3,Pizza
10787,8770,309,3,Fries
28680,14870,304,4,Burger
41772,29175,175,4,Fries
42121,28145,324,3,Wrap
45322,45849,221,4,Burger
49924,2896,304,4,Burger
47777,4711,378,2,Salad
43359,9819,365,2,Salad
14863,21262,487,3,Wrap
37712,39403,401,2,Wrap
31921,28064,158,3,Pizza
43825,12118,206,1,Pizza
18040,17925,205,1,Burger
7944,13971,245,1,Fries
43659,23238,212,3,Wrap
33266,7248,260,4,Burger
19425,29467,455,2,Pizza
23820,35552,301,3,Pizza
26026,49063,379,4,Burger
41792,48230,226,3,Salad
46475,28975,258,2,Wrap
43733,24772,268,4,Wrap
4187,20853,438,3,Burger
31514,38033,254,2,Wrap
13612,32513,425,4,Fries
30740,15124,128,2,Burger
23973,22358,464,4,Sushi
29829,34786,420,1,Fries
35777,32351,285,4,Wrap
40200,40025,323,1,Sushi
39123,4242,396,3,Fries
3497,49508,272,1,Fries
29537,21635,417,4,Wrap
448,24246,202,3,Burger
41352,33668,448,2,Sushi
22782,2912,215,2,Sushi
4968,41405,372,2,Fries
5658,28279,277,4,Burger
24381,47224,137,1,Wrap
39142,7151,446,2,Salad
17532,18035,444,2,Pizza
5531,33875,360,2,Salad
42051,18491,262,4,Fries
2704,24277,353,3,Salad
29603,22240,353,2,Sushi
30831,27947,149,3,Sushi
45014,11753,270,1,Sushi
6021,8074,146,2,Salad
49088,20936,275,2,Burger
36078,25168,168,3,Burger
2128,25517,224,1,Wrap
6714,40304,116,2,Burger
21671,23653,182,4,Burger
23319,47103,349,1,Salad
48765,17274,408,3,Wrap
41839,45808,190,2,Burger
14744,26337,338,1,Pizza
16244,3736,154,3,Salad
44010,37689,116,3,Fries
13669,19636,479,4,Sushi
29517,49858,281,3,Fries
35109,6002,141,4,Fries
15635,41417,210,4,Pizza
35561,46462,223,4,Salad
17850,26624,343,1,Burger
24553,38524,315,2,Wrap
10160,42437,388,2,Fries
23586,9132,445,3,Wrap
46176,9534,468,2,Pizza
33354,20188,162,4,Pizza
12025,23403,153,2,Fries
14000,5879,128,1,Wrap
45101,26520,348,3,Pizza
28389,28046,256,3,Wrap
32051,1142,216,3,Pizza
6497,46638,234,4,Pizza
49774,43609,421,1,Pizza
32525,2701,302,2,Fries
3315,36406,126,2,Pizza
22559,18734,152,2,Salad
46587,17394,363,3,Sushi
34329,20641,497,4,Pizza
6397,6296,276,1,Salad
27735,43172,127,3,Burger
34717,1078,310,4,Salad
46279,19287,337,1,Burger
