feedback_id,customer_id,rating,comments,submitted_at
18042,7957,2,,2023-02-09
9147,5125,3,Poor,2021-09-20
1942,5586,4,Bad,2022-10-15
5273,4778,1,Excellent,2021-06-19
2392,3901,1,Poor,2024-09-16
17868,6678,5,Average,2022-09-03
2545,6982,2,Average,2022-11-06
1655,6377,2,Great,2024-12-09
8088,524,4,,2020-03-20
3444,2394,4,Great,2024-03-14
17859,2594,5,Average,2023-10-03
18386,9946,1,Bad,2021-09-11
5657,7241,4,Excellent,2021-03-11
19944,6938,5,Poor,2021-08-25
7025,6191,,Bad,2023-04-08
3753,5241,5,,2023-11-07
9295,6494,3,Average,2022-03-07
14724,2879,2,Great,2021-06-01
11193,4144,1,Bad,2023-05-08
15533,3645,3,Excellent,2023-09-08
12195,4433,3,Great,2023-03-11
16423,1277,5,Bad,2021-03-21
409,5812,4,Great,2023-03-15
18491,303,4,Average,2023-03-08
16878,639,3,Poor,2020-12-08
9934,56,5,Excellent,2022-04-09
8544,8718,2,Average,2023-03-13
8084,8151,5,Average,2023-10-23
4558,2126,5,Excellent,2020-04-14
1193,365,4,Poor,2023-02-13
6061,6810,2,Great,2024-09-22
4427,4622,3,Bad,2022-04-09
5744,5127,3,Poor,2020-04-27
6941,5123,3,,2023-01-25
15423,1647,1,Excellent,2024-06-16
17723,919,1,Excellent,2022-07-29
16304,2798,,Poor,2022-04-30
14640,6507,4,,2020-02-10
19689,5871,4,Excellent,2020-04-25
12394,1532,,Great,2020-04-25
14288,8173,5,Bad,2024-07-30
8896,3346,3,Great,2020-07-02
2896,7674,1,,2020-01-05
12904,6950,4,Average,2022-10-09
10489,6883,4,Excellent,2023-07-25
11946,1907,4,Excellent,2022-04-18
13487,3087,4,Poor,2023-11-28
12582,8153,5,Average,2023-07-31
7461,5751,4,Excellent,2023-06-07
9232,8906,4,Excellent,2021-03-16
2790,1063,4,Bad,2022-05-07
5259,1977,4,Great,2024-07-27
19447,1297,2,Great,2020-11-10
15666,6230,1,,2022-02-01
5562,7642,1,Great,2021-06-15
9560,126,3,Excellent,2022-03-19
14364,4633,2,,2022-10-29
17887,6289,2,Bad,2021-09-15
12138,3597,5,Great,2021-05-01
1958,6169,2,Bad,2023-08-29
17298,9796,3,Average,2020-07-06
11243,7562,1,Average,2024-02-12
15813,8259,,,2024-10-05
16232,233,1,Poor,2022-05-06
8798,9362,4,Excellent,2024-11-26
16929,6372,1,Great,2020-01-01
11603,4207,3,Poor,2023-02-20
10456,9686,3,Excellent,2024-12-02
5712,7944,5,Poor,2023-11-14
17719,6892,4,Poor,2024-06-28
13566,6739,4,Average,2020-04-08
9574,2473,,Bad,2024-05-06
15369,2740,4,,2021-11-03
5792,5402,5,Poor,2020-03-07
9768,1762,5,Excellent,2020-09-23
15677,877,5,Bad,2021-02-03
18867,3813,5,Bad,2020-08-04
13752,9505,4,,2021-02-09
8253,1461,4,Bad,2020-07-06
15607,1734,4,Bad,2020-09-14
533,1606,4,Great,2021-07-17
19107,5623,4,Average,2021-07-15
5848,6768,,Average,2022-07-02
16930,6987,2,Average,2023-01-24
11284,3518,4,Great,2021-03-04
15534,3736,4,Bad,2022-04-12
3103,9353,5,Poor,2020-08-04
18178,8435,5,Average,2023-11-28
5894,2591,4,Bad,2022-01-15
16008,1064,5,Great,2020-10-16
830,4325,4,,2022-07-21
9672,9112,5,Great,2021-05-20
568,5343,5,Average,2020-07-07
6094,6,4,Excellent,2021-05-26
12105,7490,3,Average,2022-05-10
16867,8660,4,Average,2020-10-03
18466,8196,4,Excellent,2024-01-19
4828,5967,1,Poor,2023-10-20
4540,8838,2,Excellent,2024-10-26
10180,118,4,Bad,2020-05-02
7360,2552,1,Excellent,2022-08-20
15196,5561,5,,2022-11-01
10715,4290,1,Great,2020-01-26
12387,847,4,Bad,2024-09-10
664,6317,3,Excellent,2021-05-02
11752,6470,5,,2023-10-26
2201,9334,2,Poor,2021-05-20
8082,8916,5,Bad,2023-04-26
809,225,,,2024-04-19
14346,4209,4,Bad,2022-08-15
12295,6284,4,Poor,2020-04-28
3650,2049,3,Great,2023-12-27
5611,6234,2,Excellent,2021-05-09
7034,9766,2,Poor,2024-07-19
14302,1829,3,Bad,2024-12-07
11115,1918,4,,2021-11-03
16067,4235,1,Average,2023-07-13
4936,6989,2,Great,2023-11-11
15062,2027,4,Poor,2024-05-11
3844,3745,2,,2023-10-13
12301,9094,4,,2023-01-08
5414,10,2,Bad,2024-12-09
13250,261,1,,2021-07-24
19338,6039,2,Bad,2024-11-18
35,9866,2,Poor,2021-12-04
15853,2220,5,Excellent,2020-07-31
210,7042,5,,2020-10-09
3926,2061,4,Poor,2022-05-05
13872,5288,4,,2020-10-27
7513,1620,1,Bad,2024-08-28
10619,8513,4,Excellent,2020-08-31
10801,1343,5,Great,2021-02-05
11976,2833,5,Average,2022-04-25
8522,2825,3,Excellent,2021-03-23
9944,1995,3,Excellent,2022-05-10
5058,3491,2,Bad,2024-02-20
3305,9311,4,Poor,2024-06-08
16965,7985,4,Poor,2022-09-06
19646,1605,1,Poor,2021-11-24
13494,236,2,,2024-12-11
6548,1909,4,Great,2020-04-08
19253,8568,4,Poor,2023-08-12
18306,3531,3,Great,2020-10-27
3728,5257,2,Poor,2023-02-10
8999,2636,,Average,2023-08-12
12014,8163,3,,2020-01-13
14717,9763,5,,2020-12-06
3217,2561,2,Great,2024-01-27
7814,5416,3,Great,2023-10-16
4618,3392,4,Bad,2023-07-03
18001,5952,5,Excellent,2024-01-31
11501,5469,4,Great,2024-05-18
7493,8008,4,Excellent,2022-11-07
4672,9065,4,Excellent,2024-12-15
11922,9445,4,,2022-01-07
11453,6414,3,Poor,2024-06-03
8870,6942,1,Average,2024-08-16
16912,9507,4,Great,2023-10-18
12080,4821,1,,2024-05-18
223,2899,1,Poor,2023-03-10
14386,7547,2,,2023-03-11
3227,78,4,Average,2021-04-13
12575,7578,5,Bad,2023-01-25
704,4228,3,Excellent,2023-12-22
414,601,3,Average,2022-04-09
1818,1066,4,Average,2024-07-16
12213,2137,4,Poor,2024-09-05
19911,9511,4,Bad,2020-12-11
10100,6944,4,Excellent,2024-06-16
8949,7805,4,Bad,2024-03-06
6073,6566,4,Poor,2020-06-19
10138,5985,,Bad,2022-03-05
19232,5143,3,Poor,2024-09-13
17783,4671,2,Great,2022-11-30
393,2191,3,Average,2023-02-12
4482,9185,4,Excellent,2024-07-24
11784,2713,5,,2024-10-30
17639,2193,4,Excellent,2022-02-15
3193,1249,3,Poor,2021-12-27
16936,4034,4,Average,2023-06-17
13936,1998,2,Average,2022-04-18
4707,3688,4,Great,2024-02-23
17442,4019,4,Excellent,2024-12-21
15602,1971,4,Poor,2022-12-20
10474,8390,5,Bad,2021-10-15
2810,5766,5,Excellent,2024-05-24
16691,1203,3,Great,2021-03-31
14390,8136,4,Average,2022-06-04
11201,5568,3,,2024-07-06
9635,7668,2,Great,2022-09-14
11975,5743,,Poor,2022-07-15
4773,5789,4,Excellent,2023-07-17
2668,5409,4,Bad,2020-04-29
12480,8670,1,,2022-03-07
11720,9447,4,,2021-01-18
12103,923,3,Poor,2024-08-06
5389,420,2,,2021-11-12
4789,2205,4,,2023-11-12
19779,1121,4,Excellent,2021-09-07
18527,951,4,Bad,2023-02-26
19004,2337,4,Great,2024-04-13
12125,5374,1,Excellent,2023-09-21
15781,2244,3,Poor,2022-12-15
6568,2646,3,Average,2022-11-09
5282,4613,2,Poor,2021-12-01
6004,1866,,Great,2023-03-05
5865,6029,4,Poor,2023-10-17
12159,7327,3,Poor,2021-12-21
8358,6372,5,Bad,2024-07-30
3199,6360,5,Poor,2024-10-19
6665,7864,4,Bad,2022-12-02
4076,3229,4,,2024-02-15
392,3720,4,,2024-09-14
17851,2372,4,Poor,2024-04-22
7175,2892,4,Poor,2024-08-30
10887,3757,,,2023-06-06
11056,4226,4,Great,2023-09-29
1772,95,4,Bad,2022-12-13
4779,2675,2,Average,2024-06-13
5714,6899,,,2022-12-31
18945,794,5,Excellent,2023-01-05
17173,2117,3,Bad,2023-10-07
17332,5780,2,Great,2020-04-06
3780,6167,3,Bad,2021-08-27
14956,815,3,Poor,2020-08-13
6941,346,3,Average,2023-10-01
8372,8555,1,,2024-10-06
11264,2444,4,Excellent,2023-12-13
2747,7784,2,Bad,2021-02-20
6629,985,4,Great,2020-07-17
3596,7791,3,Average,2020-10-23
9054,9832,3,Excellent,2022-06-07
13917,828,2,Poor,2023-11-11
19247,3532,3,Average,2023-04-12
5616,7148,3,Average,2023-07-15
25,4452,4,,2022-06-23
8375,3877,2,Great,2021-02-12
14330,5960,4,Excellent,2024-08-13
6292,127,,Poor,2020-06-26
17399,3178,1,,2020-02-01
8208,8796,1,Excellent,2020-05-14
1403,6025,1,Poor,2024-04-28
10072,5110,2,Great,2024-06-24
3472,4147,2,Poor,2021-03-29
12802,7197,1,Poor,2020-02-22
1936,3369,3,Excellent,2020-06-11
6606,3798,3,Bad,2022-06-27
16720,1793,5,Great,2022-11-12
14981,5733,3,Average,2023-07-11
11678,3477,5,Poor,2020-03-25
6237,3418,2,Bad,2022-04-23
6888,1646,5,Average,2022-05-19
374,9398,3,Average,2022-09-01
16838,3031,4,,2021-10-08
19134,2873,4,Average,2022-10-30
7075,3073,1,Average,2021-08-18
9641,1855,3,Poor,2023-05-18
11125,4022,,Poor,2023-09-07
7599,4663,2,Bad,2020-12-02
3286,6515,4,Excellent,2024-10-21
2831,5032,4,Bad,2021-06-22
8832,2709,4,Average,2021-05-16
18692,7113,5,Poor,2021-08-25
19485,9525,4,,2024-08-06
8221,8394,2,Bad,2020-01-20
14938,3508,3,Excellent,2021-11-15
10297,6457,1,,2023-02-11
19510,4213,5,Average,2021-09-29
3644,7971,5,Excellent,2020-12-19
2286,8767,1,Great,2020-12-16
14781,537,5,Bad,2021-07-16
10713,1626,3,Excellent,2022-12-08
15194,7974,2,Bad,2023-09-09
1656,8578,2,Excellent,2021-02-19
13512,8071,3,Excellent,2020-07-18
8373,8667,4,Great,2023-04-21
5780,8610,3,Poor,2021-09-21
17612,6491,4,Bad,2024-09-29
17795,3601,3,Bad,2023-07-21
16084,6784,4,Poor,2023-04-01
17941,9147,4,,2021-04-04
17389,4972,4,Excellent,2024-05-18
12280,1206,3,Poor,2024-07-02
1805,1991,5,Bad,2022-06-11
13581,5300,5,Great,2020-03-13
10457,3573,2,Great,2023-03-08
13860,5976,4,Excellent,2023-03-12
3992,6321,3,Poor,2020-06-19
3091,4381,2,Poor,2022-06-01
3180,4758,5,Excellent,2021-04-29
9478,2714,5,Bad,2024-06-23
15123,5589,4,,2022-07-10
5148,967,1,Poor,2023-03-29
8915,4945,2,Excellent,2023-10-09
11128,3433,,,2022-09-26
8346,689,4,Great,2020-07-02
6728,4244,3,Excellent,2022-08-21
16065,3702,2,Excellent,2024-05-01
3288,8534,5,Average,2024-05-02
11727,5183,,Excellent,2024-06-26
5519,9917,3,Poor,2021-04-18
17771,6705,5,Great,2021-04-22
9657,4423,4,Great,2020-03-15
11568,9985,5,Excellent,2022-06-23
5391,1760,4,Excellent,2022-08-27
15060,9182,1,Average,2022-10-26
2174,2483,5,Bad,2022-12-21
9866,8059,5,Great,2024-10-19
14846,952,4,Excellent,2020-06-17
11120,8915,3,Excellent,2023-07-28
8623,2080,4,,2022-05-17
4640,2718,4,Excellent,2023-11-26
15099,4525,1,,2021-11-29
5973,9693,4,Excellent,2020-08-16
15487,8478,4,Poor,2021-10-09
13030,7312,2,,2022-12-15
8041,7187,1,Average,2021-06-12
3079,2066,2,Bad,2024-06-24
6418,769,3,Average,2023-04-20
6710,5491,5,Poor,2021-07-22
8187,6646,3,Average,2023-07-05
19211,5084,2,Great,2021-09-05
8292,5233,5,Bad,2021-01-10
12213,5798,,Great,2021-11-05
6808,9139,1,Average,2022-12-16
11538,4927,2,Poor,2023-08-14
720,6017,3,Great,2024-09-15
19623,3336,4,Excellent,2021-09-25
9119,8039,4,Bad,2020-05-29
17987,4874,4,Great,2021-10-15
11378,1482,4,Poor,2023-06-15
11389,6306,3,Great,2020-07-22
11846,3452,3,,2021-01-14
5273,55,3,Great,2024-04-30
5652,7644,5,Great,2021-06-02
1137,3463,3,Excellent,2023-08-29
19500,833,4,,2020-08-11
16913,5955,5,Great,2021-04-28
11742,8520,,Poor,2022-01-21
11635,7222,4,,2024-06-03
4576,3311,5,Poor,2024-07-07
1823,3301,4,Excellent,2022-02-16
13860,6723,2,Excellent,2024-08-31
12337,7219,2,Average,2020-06-28
8188,7777,4,Poor,2021-08-04
7715,3676,3,Bad,2021-12-22
15166,3055,4,Bad,2021-11-01
9073,7971,5,,2022-08-06
18448,2144,4,Great,2023-01-27
12900,5208,4,Average,2022-04-30
9229,9504,5,Average,2023-06-17
18092,2539,4,Average,2020-09-29
2962,4548,5,Average,2024-10-30
4501,5620,3,Great,2022-09-30
14256,8357,4,Excellent,2024-12-07
12406,6613,3,Bad,2024-08-09
6040,5006,2,Average,2022-11-27
1703,823,5,Great,2024-01-20
6049,944,2,Average,2021-11-27
17833,6151,4,Excellent,2024-03-16
7001,4426,2,Great,2021-01-26
11989,8967,5,Excellent,2024-08-23
17702,2199,,Excellent,2024-07-09
12502,4243,4,Poor,2024-03-06
10980,3696,3,Bad,2023-12-05
1109,3453,5,Great,2020-10-05
1785,9107,4,Poor,2023-05-29
10758,1309,1,Average,2021-06-09
8604,4178,5,Poor,2020-08-07
271,8706,3,Great,2021-11-20
3197,6853,,Poor,2022-09-30
10489,6036,2,,2020-10-07
13675,3595,4,,2023-01-06
7023,4842,1,Bad,2021-01-05
11058,1410,5,,2020-05-11
773,4567,4,Average,2022-06-16
16765,4492,4,Bad,2022-02-24
10512,1556,3,,2021-06-22
10392,805,2,Great,2020-07-12
2134,1280,4,Poor,2020-03-14
76,7084,4,Average,2021-05-10
19924,5987,2,Bad,2024-02-04
1285,5620,4,Average,2023-07-16
13326,1388,4,Bad,2022-08-18
9179,2680,4,Poor,2022-04-08
10035,2107,2,,2024-09-27
19690,8174,2,Excellent,2022-10-15
12929,4224,2,Poor,2024-05-14
14500,4832,4,Bad,2021-12-26
14309,2769,1,Excellent,2023-08-13
8210,3187,1,Great,2020-06-11
4596,2574,,Great,2022-03-23
1508,2600,4,Excellent,2023-03-10
7050,4034,4,Bad,2023-04-15
12494,8429,5,,2021-06-05
8058,1305,3,Bad,2023-12-17
10324,7369,4,Poor,2021-02-18
7642,5878,5,Great,2023-06-13
15838,1302,2,Average,2024-06-14
768,2542,1,Bad,2023-12-05
409,2052,5,Average,2022-04-26
9751,6810,4,Bad,2024-10-21
7067,8634,3,Poor,2022-07-06
12262,8997,5,Poor,2021-11-22
15101,75,4,Excellent,2024-02-13
3190,6982,4,Excellent,2023-12-07
18797,5476,1,Average,2023-09-09
6556,8233,3,,2022-03-18
6344,7185,5,Bad,2024-04-16
3477,5797,2,Average,2020-10-15
3174,7142,,Poor,2021-11-29
9935,1623,4,Great,2020-11-29
12767,8042,5,Excellent,2020-12-04
3915,342,1,Bad,2023-01-11
2936,2075,3,Bad,2024-09-23
8259,7993,4,Excellent,2021-07-31
11416,646,1,Poor,2021-07-02
1718,4264,3,Great,2024-11-11
11100,8802,1,Excellent,2023-04-26
3389,6137,1,,2023-11-23
5137,8647,2,,2021-03-30
10433,9901,4,Bad,2022-11-15
3206,2970,2,Great,2020-02-17
9246,3029,5,Bad,2024-08-21
11659,7644,2,Great,2024-08-14
7694,2682,5,Great,2020-02-08
16791,3630,2,Average,2024-08-11
609,4226,1,Excellent,2021-12-19
16870,3068,2,Excellent,2023-08-21
19450,5942,5,Excellent,2020-08-18
958,1387,2,Average,2024-07-15
5250,2867,5,Excellent,2024-07-10
6746,4789,5,Poor,2023-04-29
18446,5491,5,Bad,2020-11-21
15310,4125,5,,2024-07-03
2571,8341,5,Great,2020-01-29
13847,3851,4,Great,2023-10-26
18948,5416,1,Bad,2021-02-03
15750,7680,3,Poor,2020-12-31
2019,6820,1,Bad,2024-03-15
10770,9329,5,Great,2023-12-07
10357,8379,1,Excellent,2020-02-24
10268,9443,3,Average,2021-10-01
10417,1334,3,,2022-03-07
19910,4151,1,Poor,2022-08-20
7452,6767,2,Bad,2022-09-17
14411,2712,5,Poor,2024-01-29
9610,4854,,Great,2023-04-30
459,6213,1,Bad,2022-09-16
8532,7480,4,Great,2021-01-28
12954,5409,,,2022-02-27
8705,9978,5,,2024-01-26
4698,7716,4,Poor,2021-08-16
2319,8943,2,Excellent,2024-06-30
5398,1763,4,Excellent,2022-12-26
16255,7102,4,Poor,2023-09-18
8968,7675,4,Bad,2020-01-14
14926,6123,4,Average,2024-12-28
17209,482,1,Bad,2024-12-05
14367,154,5,,2020-11-28
5327,7618,3,Bad,2020-07-01
18690,1525,3,Poor,2024-12-19
7482,2121,,Average,2023-04-23
19614,2344,4,,2021-02-02
16376,5137,4,Excellent,2022-03-13
19415,5761,4,,2023-03-11
18733,1241,3,Poor,2022-01-16
2426,61,5,Poor,2023-12-29
3749,9131,1,Great,2021-05-11
3566,1640,4,Bad,2022-06-03
2770,6186,,Average,2024-11-04
4020,7971,4,Average,2020-01-12
16432,1253,1,,2024-06-15
17625,4204,1,Excellent,2020-03-02
18975,8364,4,Poor,2024-06-29
3726,9651,3,Bad,2021-08-15
17087,3550,3,,2022-01-24
14617,4198,3,,2024-10-25
12023,7010,5,Average,2023-05-13
4029,6668,2,Great,2022-10-08
11431,2323,5,Excellent,2024-02-25
5688,9829,3,Excellent,2022-03-19
6617,4091,5,Average,2021-09-11
5931,6961,1,Average,2023-11-05
14594,3005,5,Bad,2020-10-30
5725,5137,5,Average,2020-12-02
9096,330,5,,2022-05-17
13913,3641,3,Average,2020-01-16
5564,7983,4,,2022-08-03
13766,4108,4,Great,2021-11-27
1004,1342,,Bad,2020-09-15
19544,8408,4,Bad,2022-12-24
4023,339,1,Great,2024-10-30
13942,5896,5,Average,2024-05-22
6942,2709,3,Average,2020-12-04
3294,1751,4,Great,2021-11-20
760,5605,5,Great,2023-07-01
13672,2422,2,Average,2020-10-16
6020,7120,3,Poor,2020-09-19
7780,8902,4,Great,2024-11-02
15805,5320,5,Great,2022-09-03
16706,6610,5,Excellent,2020-11-21
9082,5388,5,Average,2021-09-07
6203,3994,5,Great,2024-12-19
691,8681,3,Bad,2024-06-08
15442,8045,4,Bad,2023-07-01
11529,8239,2,Excellent,2020-05-17
13814,4874,5,Great,2022-03-26
1667,4807,4,Average,2024-12-14
2849,8593,,Average,2021-02-28
2430,5914,4,Average,2020-02-25
15965,7125,3,Poor,2023-02-26
19558,3158,3,Bad,2021-07-03
1195,391,5,Poor,2020-04-23
10535,4431,1,Bad,2024-09-09
18605,8821,4,Poor,2022-10-02
8269,7687,,Bad,2023-03-17
7412,4233,5,Excellent,2021-01-16
4378,8008,5,Excellent,2022-09-12
18325,1522,5,Excellent,2020-01-03
14726,9019,4,,2023-04-20
1411,1501,4,Bad,2024-10-09
19474,6738,3,Average,2020-08-05
2009,3295,4,Excellent,2021-02-27
12743,5086,,Poor,2023-05-22
7675,2420,4,Great,2020-07-25
14064,9127,5,Bad,2020-05-14
7377,3043,3,Poor,2021-02-17
8150,4498,4,Bad,2020-05-10
3604,1467,4,,2020-01-22
8407,3562,1,Great,2024-12-17
8745,615,1,Great,2022-10-21
12528,5393,4,Bad,2020-05-17
13820,7694,5,Average,2022-02-28
5728,9375,,Bad,2024-04-05
18932,3224,2,,2024-06-02
11436,7139,4,Bad,2022-09-21
15812,2668,5,Great,2023-06-12
1590,7981,2,Average,2024-03-07
17590,131,2,Average,2024-05-18
6814,2984,5,Great,2020-04-19
11260,4279,1,Excellent,2024-11-20
13902,7127,4,Average,2020-12-09
12028,8231,2,Bad,2020-06-21
15011,7695,3,,2022-01-14
15116,6641,5,,2021-07-21
7158,5469,5,Great,2020-09-13
14621,921,4,Poor,2023-07-03
19404,7565,3,,2020-03-24
16498,8685,4,Great,2020-08-06
11682,9324,4,,2024-02-04
15940,8503,1,Poor,2022-10-14
8687,8931,3,Excellent,2023-03-21
8317,3242,4,,2020-11-21
6057,546,3,Average,2021-09-19
16542,4347,4,,2023-03-25
13127,9997,5,Average,2020-08-23
8969,3811,2,Great,2021-06-11
2252,7207,3,Average,2024-10-05
3102,9006,5,Great,2020-06-18
4959,2033,4,Great,2022-04-30
6486,8437,4,Excellent,2024-01-07
19318,272,4,,2023-05-09
15361,3512,4,Average,2022-02-04
11426,1772,,Great,2020-12-25
3523,9455,5,,2024-11-09
5492,4362,2,Great,2021-02-15
19405,7070,4,Poor,2021-02-25
7167,921,4,Poor,2024-01-19
1728,8191,3,Great,2024-01-10
4952,3431,4,Poor,2020-05-29
18913,4436,2,Average,2022-07-15
18611,3761,5,Poor,2021-09-20
11819,2051,4,Great,2023-11-06
11844,1166,2,Bad,2020-12-31
1437,8568,2,Excellent,2022-09-04
8714,2034,3,,2021-08-08
9061,6468,3,Bad,2023-07-22
10291,146,3,Bad,2023-08-31
6520,4389,5,Poor,2024-09-20
18497,7833,4,Excellent,2020-03-14
10504,8624,,,2021-10-03
18672,8897,4,Bad,2024-12-28
14359,8174,5,Poor,2021-11-20
12530,2633,4,Average,2021-10-10
10072,4495,2,Excellent,2020-12-31
9379,8057,4,Bad,2024-01-07
2922,7512,3,Poor,2022-04-13
6220,9156,2,Bad,2021-10-23
6061,1829,5,Bad,2024-09-28
12652,9131,4,Poor,2022-05-07
13061,4806,4,Excellent,2024-07-16
15922,807,2,Excellent,2021-08-30
15559,9656,1,Great,2020-01-14
17357,7487,3,Poor,2020-07-21
11725,8203,2,Poor,2020-01-06
2285,1869,2,Average,2021-04-07
3468,7879,5,Average,2021-04-22
5603,5691,2,Bad,2022-07-05
12111,7828,5,Average,2021-02-20
15594,5430,3,Bad,2023-08-31
11838,9077,4,Excellent,2023-04-16
9099,3565,4,,2023-05-26
15203,1390,5,Bad,2022-08-08
1142,7275,4,Excellent,2020-12-09
7671,825,5,Poor,2023-05-19
17446,2266,2,Average,2020-05-01
1993,937,3,,2021-05-05
648,6403,4,Great,2022-01-08
3036,3846,2,Average,2024-01-10
16238,1797,4,Bad,2022-07-17
201,8246,2,Great,2023-07-18
776,7215,5,Great,2024-11-20
2624,727,2,Great,2021-06-09
10966,2737,4,Poor,2022-08-06
17140,1914,2,Excellent,2021-12-26
2587,9789,5,Poor,2022-08-20
11439,7658,5,Average,2024-12-03
11475,2467,5,Bad,2023-09-10
11897,9042,4,Bad,2024-09-25
3389,7313,3,Excellent,2020-10-04
4108,8195,4,Bad,2024-06-12
6459,7907,3,Average,2022-09-01
2141,4877,4,,2021-10-05
4212,7288,4,Average,2022-09-16
15990,893,4,Average,2022-02-27
16784,4676,3,Average,2024-03-08
16968,1934,2,Poor,2024-03-29
11033,1381,5,,2020-11-23
11782,1291,3,Average,2021-04-01
5890,1641,4,Great,2021-02-17
4612,7491,2,Excellent,2024-06-16
477,9180,3,Poor,2023-07-17
9473,1219,4,,2023-05-08
7602,5017,3,Great,2024-02-11
723,6882,2,Average,2021-07-12
7206,9548,3,,2020-02-23
4078,9753,5,,2020-04-23
12563,9611,3,Poor,2021-03-27
16970,955,5,,2022-08-19
4983,9176,4,Poor,2024-05-04
2973,7292,3,Great,2020-05-03
5296,975,3,Great,2020-10-05
13879,4134,3,Average,2022-02-16
19369,5371,4,Great,2022-05-30
13219,3973,1,Great,2021-05-15
13391,5296,4,Bad,2020-01-03
13935,9106,3,Bad,2023-12-07
3200,8229,5,Bad,2022-03-10
1097,9904,4,,2024-06-16
4833,3021,,Excellent,2024-02-11
9265,8988,3,Poor,2023-01-21
14023,4037,1,Average,2020-10-02
5888,5069,2,Average,2023-11-06
19263,5234,3,Bad,2020-08-26
13989,9517,3,Average,2023-07-21
182,318,4,Poor,2020-04-28
15580,2397,4,Bad,2022-07-30
15887,2163,2,Average,2024-04-18
17748,2746,,Average,2020-03-13
3365,1592,1,Excellent,2021-03-16
14429,6184,3,Poor,2020-11-27
10961,3931,5,Average,2020-08-23
16180,1313,4,Poor,2021-05-10
13769,9478,2,Great,2024-02-09
15525,4312,3,Average,2023-01-28
16240,7315,4,Average,2021-01-13
13165,2384,5,,2022-10-16
798,3240,5,Average,2022-01-21
15663,2140,5,Excellent,2021-02-16
17732,1705,2,,2023-10-03
9368,6925,4,Great,2024-08-19
9710,363,3,Excellent,2022-10-19
10955,2605,2,Bad,2022-06-22
13471,9909,2,Great,2021-01-09
3738,4287,3,Great,2023-06-23
187,3739,2,Average,2022-06-18
17462,2470,2,Great,2021-11-17
19116,4796,2,Great,2024-10-15
9591,6151,5,Poor,2023-02-22
8536,557,4,Great,2023-08-30
5992,9018,4,Bad,2024-03-04
13447,2809,5,Poor,2023-10-21
644,5151,3,Average,2020-01-16
10961,7562,4,Excellent,2021-02-13
16493,2720,4,Great,2020-05-03
10844,6507,2,Great,2024-11-06
18903,3742,5,Bad,2022-04-19
9867,9767,,Bad,2024-11-21
14822,3999,2,Bad,2023-12-29
3206,2404,1,,2020-08-18
17968,8781,4,Bad,2020-03-02
7172,9740,3,,2020-07-04
3138,295,4,Average,2024-11-07
7836,5344,5,Average,2024-05-06
8034,9883,5,,2020-11-29
8167,1137,4,Average,2024-01-10
1415,2065,5,Bad,2022-04-22
15948,7010,2,Great,2023-12-09
15788,4544,4,Bad,2022-06-22
17102,1008,5,,2024-06-21
19516,5446,4,Poor,2020-08-13
19298,5353,2,Average,2020-11-25
15875,9440,4,Great,2023-06-15
15836,1436,4,Average,2024-07-26
785,572,3,Excellent,2021-02-07
11393,2383,,Bad,2023-11-12
18887,9438,5,Excellent,2024-10-17
6690,5085,4,Bad,2024-03-10
13084,278,,Great,2024-01-27
1136,7060,4,,2020-02-08
5888,1888,1,,2022-03-05
787,1266,3,,2024-04-22
15503,7492,3,Poor,2024-01-08
18341,1041,5,Excellent,2023-12-27
17498,9110,3,,2024-10-19
9941,8074,3,Average,2023-07-12
6373,9078,4,Excellent,2020-07-23
15302,2753,2,Poor,2024-05-11
1748,8214,5,Bad,2020-12-17
2734,4570,1,Great,2023-10-08
5966,6354,4,Excellent,2024-01-24
12735,2354,4,Excellent,2021-04-18
15552,7438,4,Excellent,2022-09-03
7364,4800,2,Excellent,2024-08-04
587,687,,,2021-12-26
11944,8477,4,Great,2020-07-02
4167,4812,4,Excellent,2023-12-10
3835,8955,4,Poor,2023-07-08
12603,5347,2,Great,2020-11-28
6149,5044,4,Great,2021-02-14
10109,2429,4,Excellent,2020-03-26
16576,5127,5,Excellent,2022-11-16
3256,8221,5,Poor,2023-03-06
522,9099,2,Bad,2021-07-01
6376,7814,4,Excellent,2022-08-02
8502,9646,5,Excellent,2020-05-14
10881,3357,1,,2024-03-04
7208,8708,3,Poor,2023-09-23
2773,7267,2,Poor,2020-10-05
12317,6541,3,Excellent,2021-10-05
11144,39,3,Great,2023-03-08
18591,3343,5,Great,2020-07-11
4004,9079,4,Great,2022-06-24
10501,2845,5,,2022-11-05
8494,1099,1,Great,2021-01-28
9336,7028,4,Bad,2023-01-15
863,1824,1,Excellent,2021-11-01
6494,3156,4,,2023-09-02
6778,3094,4,Poor,2020-12-28
12160,5659,4,Bad,2022-02-15
2655,3779,2,Excellent,2024-02-18
7751,2897,3,Average,2022-07-23
6309,989,1,Great,2021-02-18
11089,4117,5,Average,2024-03-03
16147,6447,5,Great,2023-08-27
8835,4180,5,Average,2023-07-04
16883,1683,4,Great,2021-06-26
4610,5627,3,Excellent,2024-09-04
19861,7425,2,Great,2020-10-26
18666,934,4,Poor,2023-07-19
6775,3599,3,Bad,2023-08-11
3502,1981,3,Bad,2022-12-21
5902,3057,5,,2020-03-26
7854,8985,5,Poor,2021-11-13
253,792,4,Poor,2024-11-21
7526,5391,3,Great,2021-10-06
10533,6636,4,Excellent,2021-02-20
