campaign_id,customer_id,channel,engaged,sent_date
371,6778,SMS,,2023-09-03
185,7571,Email,Yes,2023-12-21
296,7957,App Notification,,2021-12-13
321,5125,Email,,2023-05-15
212,5586,Email,Yes,2022-08-23
330,4778,SMS,,2022-12-16
164,3901,Email,,2022-06-17
288,6678,SMS,,2023-07-14
320,6982,Email,,2022-02-06
214,6377,Email,,2023-03-16
285,524,Email,Yes,2021-03-31
190,2394,SMS,,2023-04-05
420,2594,Email,No,2021-10-27
458,9946,Email,No,2023-07-08
386,7241,SMS,No,2023-06-23
357,6938,SMS,Yes,2022-01-14
131,6191,SMS,Yes,2023-03-21
193,5241,SMS,Yes,2021-03-12
458,6494,SMS,Yes,2024-02-04
352,2879,SMS,,2023-01-17
363,4144,SMS,Yes,2022-11-15
421,3645,Email,Yes,2024-04-20
182,4433,Email,No,2023-04-02
395,1277,SMS,,2022-10-28
460,5812,SMS,No,2022-11-01
336,303,SMS,Yes,2022-07-21
381,639,Email,,2023-12-25
248,56,Email,,2022-12-16
108,8718,SMS,,2024-03-02
273,8151,App Notification,Yes,2021-09-08
369,2126,SMS,,2023-06-19
286,365,App Notification,,2021-01-11
440,6810,Email,No,2021-02-08
420,4622,App Notification,,2021-08-19
492,5127,App Notification,,2023-08-16
182,5123,SMS,Yes,2023-11-14
447,1647,SMS,Yes,2021-06-06
276,919,SMS,No,2022-10-08
356,2798,SMS,,2022-04-11
204,6507,App Notification,,2023-11-10
351,5871,App Notification,,2024-12-30
277,1532,Email,Yes,2024-04-28
298,8173,Email,No,2021-05-06
410,3346,App Notification,Yes,2022-03-30
151,7674,Email,Yes,2023-01-26
313,6950,App Notification,No,2022-07-12
394,6883,Email,,2023-12-10
266,1907,App Notification,,2023-08-23
243,3087,Email,No,2021-08-11
130,8153,SMS,,2021-09-30
462,5751,SMS,No,2021-03-07
398,8906,Email,,2024-10-19
287,1063,Email,Yes,2023-01-03
207,1977,Email,No,2023-07-27
214,1297,SMS,No,2021-05-11
270,6230,Email,No,2024-11-12
267,7642,Email,No,2023-05-13
364,126,App Notification,Yes,2023-04-13
117,4633,App Notification,,2024-07-12
294,6289,Email,,2021-06-03
375,3597,App Notification,Yes,2021-11-06
409,6169,Email,,2021-04-25
424,9796,SMS,Yes,2021-09-27
442,7562,Email,Yes,2022-01-16
326,8259,SMS,,2021-11-22
120,233,App Notification,Yes,2024-12-31
198,9362,Email,No,2021-01-06
433,6372,SMS,Yes,2022-01-07
482,4207,SMS,No,2024-12-19
184,9686,SMS,No,2023-11-18
403,7944,Email,No,2022-09-28
254,6892,Email,,2022-06-05
472,6739,App Notification,Yes,2022-05-14
226,2473,Email,,2024-08-16
453,2740,App Notification,No,2021-02-08
492,5402,Email,No,2023-10-28
325,1762,SMS,,2022-04-15
176,877,Email,,2024-08-14
415,3813,Email,Yes,2022-03-18
347,9505,SMS,No,2023-05-20
268,1461,App Notification,,2021-07-04
145,1734,App Notification,,2021-10-26
200,1606,SMS,Yes,2021-10-26
261,5623,App Notification,No,2022-03-09
362,6768,Email,No,2024-10-25
308,6987,SMS,,2022-03-20
383,3518,Email,No,2021-10-06
190,3736,App Notification,,2024-08-01
460,9353,App Notification,No,2021-02-04
243,8435,App Notification,Yes,2023-05-31
306,2591,SMS,No,2023-08-14
235,1064,Email,Yes,2021-06-17
114,4325,SMS,Yes,2024-02-15
203,9112,SMS,Yes,2021-01-11
447,5343,Email,Yes,2023-12-26
135,6,Email,,2021-07-14
112,7490,SMS,,2023-10-06
246,8660,App Notification,No,2021-03-16
344,8196,SMS,No,2021-03-20
429,5967,App Notification,Yes,2022-12-02
159,8838,App Notification,No,2021-06-02
308,118,App Notification,No,2022-07-15
361,2552,SMS,No,2023-04-15
226,5561,Email,Yes,2022-11-11
181,4290,Email,Yes,2021-02-03
116,847,SMS,No,2024-10-14
373,6317,App Notification,Yes,2023-04-22
165,6470,App Notification,Yes,2021-04-06
360,9334,App Notification,Yes,2023-04-01
324,8916,App Notification,No,2021-03-17
348,225,SMS,No,2023-03-04
225,4209,SMS,No,2024-05-13
328,6284,App Notification,Yes,2024-03-11
436,2049,App Notification,No,2021-06-26
410,6234,SMS,Yes,2024-06-26
276,9766,SMS,No,2022-12-30
408,1829,SMS,No,2022-07-11
175,1918,App Notification,,2023-09-06
310,4235,Email,,2022-10-28
395,6989,Email,Yes,2024-11-30
302,2027,SMS,Yes,2023-11-10
114,3745,SMS,Yes,2023-08-08
426,9094,SMS,Yes,2021-09-15
249,10,App Notification,Yes,2024-07-06
309,261,App Notification,Yes,2024-07-13
198,6039,Email,No,2023-08-18
493,9866,App Notification,,2021-01-15
440,2220,Email,No,2023-07-09
344,7042,Email,No,2024-11-04
129,2061,SMS,,2022-03-29
494,5288,Email,,2021-12-15
407,1620,Email,Yes,2022-05-22
365,8513,App Notification,No,2022-04-09
268,1343,SMS,,2024-09-06
260,2833,Email,,2024-06-27
145,2825,SMS,Yes,2024-09-15
162,1995,Email,,2021-03-17
466,3491,SMS,,2022-12-24
205,9311,Email,,2022-03-16
343,7985,SMS,Yes,2021-12-13
211,1605,App Notification,Yes,2021-11-10
218,236,SMS,No,2021-05-14
294,1909,Email,,2023-11-23
170,8568,SMS,No,2023-03-17
442,3531,Email,Yes,2022-05-28
251,5257,App Notification,No,2021-10-08
252,2636,App Notification,No,2021-11-24
360,8163,SMS,No,2024-09-01
368,9763,Email,No,2023-06-04
375,2561,SMS,Yes,2022-01-03
125,5416,App Notification,Yes,2022-04-07
330,3392,App Notification,No,2023-12-19
259,5952,App Notification,,2021-05-27
380,5469,App Notification,Yes,2024-03-12
203,8008,Email,No,2021-04-19
312,9065,App Notification,,2023-05-21
240,9445,SMS,,2023-01-06
270,6414,SMS,,2023-11-28
123,6942,Email,,2022-03-01
381,9507,Email,No,2022-05-22
254,4821,Email,,2023-10-02
221,2899,App Notification,No,2021-07-28
279,7547,Email,Yes,2024-01-27
347,78,SMS,Yes,2021-04-20
424,7578,Email,Yes,2022-11-26
456,4228,Email,No,2024-07-26
297,601,SMS,No,2022-12-22
478,1066,Email,No,2024-04-03
182,2137,App Notification,,2022-01-01
321,9511,Email,Yes,2021-06-17
132,6944,SMS,Yes,2022-08-30
182,7805,App Notification,No,2021-05-21
276,6566,SMS,Yes,2021-05-29
136,5985,App Notification,No,2021-12-24
245,5143,App Notification,Yes,2022-08-25
427,4671,Email,,2021-09-08
283,2191,SMS,,2022-07-27
109,9185,Email,,2023-10-13
300,2713,Email,,2021-01-24
111,2193,Email,,2023-06-25
122,1249,App Notification,No,2021-08-29
129,4034,Email,,2022-02-23
196,1998,Email,Yes,2022-11-19
142,3688,Email,Yes,2022-03-08
204,4019,Email,No,2022-01-16
386,1971,App Notification,,2022-06-07
405,8390,Email,Yes,2021-11-15
249,5766,SMS,No,2023-06-14
420,1203,Email,Yes,2024-01-04
434,8136,Email,No,2024-07-25
307,5568,SMS,,2021-08-20
317,7668,App Notification,Yes,2021-12-03
207,5743,Email,No,2023-05-05
251,5789,App Notification,Yes,2021-09-15
383,5409,App Notification,Yes,2022-02-03
173,8670,SMS,Yes,2022-08-12
425,9447,Email,,2022-04-30
157,923,App Notification,Yes,2023-06-21
250,420,App Notification,,2021-12-21
285,2205,Email,No,2021-08-08
129,1121,SMS,Yes,2021-12-20
249,951,SMS,No,2021-11-02
340,2337,SMS,No,2022-11-16
369,5374,App Notification,Yes,2023-08-19
372,2244,App Notification,,2023-02-26
246,2646,Email,,2024-10-28
493,4613,App Notification,No,2023-11-17
383,1866,Email,No,2024-10-23
270,6029,App Notification,Yes,2022-01-22
142,7327,App Notification,,2023-08-28
243,6372,SMS,No,2022-11-20
229,6360,Email,No,2021-12-05
284,7864,App Notification,,2023-02-26
175,3229,App Notification,,2023-11-21
365,3720,Email,No,2021-07-29
467,2372,SMS,,2023-04-28
409,2892,Email,,2024-12-01
359,3757,SMS,Yes,2023-08-08
216,4226,Email,Yes,2021-03-27
199,95,Email,,2024-01-27
137,2675,SMS,Yes,2023-02-19
301,6899,SMS,,2022-01-16
314,794,SMS,,2023-04-19
220,2117,App Notification,,2021-04-06
122,5780,App Notification,Yes,2021-08-25
431,6167,Email,,2021-01-27
227,815,Email,No,2023-11-25
320,346,Email,,2023-06-14
213,8555,SMS,Yes,2023-09-04
161,2444,Email,,2021-01-29
154,7784,SMS,Yes,2023-05-14
101,985,App Notification,Yes,2022-12-02
348,7791,SMS,Yes,2022-04-27
455,9832,Email,,2023-08-10
227,828,App Notification,No,2023-11-25
371,3532,Email,No,2023-05-01
314,7148,SMS,No,2023-06-18
186,4452,SMS,No,2022-11-21
238,3877,Email,No,2023-03-16
271,5960,Email,,2022-10-16
201,127,SMS,,2021-04-13
284,3178,Email,No,2022-10-29
376,8796,Email,No,2022-09-12
420,6025,SMS,,2021-11-05
114,5110,SMS,Yes,2022-06-03
383,4147,App Notification,Yes,2022-11-21
114,7197,SMS,,2022-10-12
444,3369,Email,No,2022-01-28
103,3798,SMS,No,2021-11-13
108,1793,SMS,No,2023-02-05
411,5733,Email,No,2021-12-05
454,3477,App Notification,Yes,2024-06-26
241,3418,Email,Yes,2021-06-10
270,1646,App Notification,No,2021-04-02
410,9398,SMS,No,2022-09-24
134,3031,App Notification,No,2022-01-26
300,2873,App Notification,No,2023-07-17
315,3073,SMS,,2024-04-16
301,1855,Email,Yes,2024-06-13
108,4022,Email,No,2024-06-19
121,4663,SMS,Yes,2023-12-15
200,6515,Email,,2022-07-19
191,5032,App Notification,,2021-11-21
276,2709,SMS,,2024-05-16
310,7113,SMS,No,2023-06-25
204,9525,SMS,,2022-03-31
434,8394,SMS,Yes,2021-09-11
147,3508,Email,,2024-07-09
180,6457,Email,Yes,2021-07-10
385,4213,Email,Yes,2021-06-25
144,7971,SMS,Yes,2022-01-20
311,8767,SMS,Yes,2022-12-11
139,537,SMS,Yes,2024-07-30
300,1626,App Notification,,2021-05-06
125,7974,Email,No,2024-05-17
150,8578,App Notification,No,2023-05-08
310,8071,App Notification,No,2024-01-10
164,8667,App Notification,No,2021-01-31
384,8610,App Notification,No,2023-11-08
396,6491,App Notification,Yes,2023-10-25
311,3601,SMS,Yes,2024-12-26
189,6784,SMS,Yes,2023-11-12
356,9147,SMS,,2021-03-09
271,4972,Email,No,2021-03-18
371,1206,Email,No,2021-07-13
107,1991,Email,,2021-04-22
186,5300,App Notification,,2023-01-30
498,3573,App Notification,No,2023-09-17
412,5976,SMS,Yes,2023-11-19
155,6321,SMS,No,2023-04-07
262,4381,Email,,2022-01-04
233,4758,App Notification,No,2022-01-19
186,2714,Email,Yes,2021-11-15
395,5589,Email,Yes,2023-12-24
206,967,App Notification,No,2024-11-17
113,4945,Email,Yes,2023-07-16
311,3433,SMS,,2024-10-13
402,689,Email,No,2024-08-30
457,4244,SMS,,2021-11-18
365,3702,App Notification,No,2023-08-15
294,8534,App Notification,No,2021-10-20
363,5183,App Notification,Yes,2021-03-11
189,9917,App Notification,Yes,2021-04-25
323,6705,Email,Yes,2021-07-06
174,4423,Email,No,2023-10-03
490,9985,Email,Yes,2023-08-06
138,1760,App Notification,No,2022-06-16
110,9182,Email,Yes,2024-08-02
335,2483,SMS,Yes,2023-02-22
499,8059,App Notification,Yes,2022-01-11
390,952,SMS,No,2022-08-26
231,8915,App Notification,No,2021-01-08
277,2080,SMS,,2024-05-22
435,2718,App Notification,No,2022-05-23
173,4525,Email,Yes,2021-10-21
409,9693,Email,No,2022-12-03
129,8478,SMS,,2023-09-04
428,7312,Email,,2022-09-24
328,7187,App Notification,,2022-08-21
132,2066,SMS,No,2022-11-26
323,769,Email,Yes,2023-02-17
301,5491,SMS,,2024-12-13
170,6646,Email,Yes,2022-02-16
168,5084,App Notification,Yes,2024-09-02
190,5233,SMS,No,2022-11-24
161,5798,SMS,No,2022-08-10
442,9139,SMS,Yes,2023-10-18
466,4927,SMS,No,2021-02-28
360,6017,SMS,No,2021-05-25
306,3336,Email,No,2023-06-11
159,8039,SMS,Yes,2022-05-02
183,4874,Email,,2022-10-24
222,1482,SMS,,2021-10-11
242,6306,App Notification,,2021-10-07
163,3452,App Notification,,2023-10-02
398,55,SMS,No,2021-08-15
426,7644,Email,No,2024-07-10
195,3463,App Notification,No,2023-08-10
261,833,Email,,2023-10-06
364,5955,SMS,,2022-09-19
194,8520,Email,No,2021-12-19
427,7222,SMS,Yes,2021-05-12
111,3311,App Notification,No,2024-07-16
455,3301,Email,Yes,2024-10-01
359,6723,App Notification,,2023-08-05
345,7219,App Notification,No,2023-01-19
320,7777,SMS,No,2022-01-15
282,3676,App Notification,No,2023-02-15
165,3055,SMS,No,2023-02-17
181,7971,Email,Yes,2023-02-02
390,2144,App Notification,No,2023-12-25
314,5208,SMS,,2022-03-16
315,9504,Email,Yes,2023-01-30
421,2539,SMS,,2023-03-14
396,4548,App Notification,,2023-12-14
118,5620,Email,,2023-02-01
251,8357,App Notification,No,2023-09-24
228,6613,App Notification,No,2021-12-15
308,5006,App Notification,No,2023-03-11
390,823,Email,,2021-11-03
297,944,Email,No,2023-10-13
424,6151,Email,No,2023-03-14
140,4426,Email,Yes,2024-03-27
172,8967,Email,,2023-01-24
353,2199,Email,,2022-01-22
322,4243,Email,No,2022-07-11
191,3696,App Notification,No,2024-01-28
223,3453,Email,Yes,2024-07-30
343,9107,SMS,Yes,2023-11-06
433,1309,SMS,Yes,2023-05-09
410,4178,Email,,2023-06-24
392,8706,SMS,Yes,2024-05-23
369,6853,Email,,2021-10-01
212,6036,SMS,,2022-11-24
460,3595,SMS,No,2021-02-13
145,4842,SMS,No,2023-07-31
291,1410,Email,Yes,2023-01-08
205,4567,SMS,Yes,2023-10-05
497,4492,Email,Yes,2021-05-27
134,1556,SMS,Yes,2021-09-21
332,805,SMS,Yes,2024-10-19
246,1280,Email,No,2022-10-22
272,7084,App Notification,No,2023-02-23
310,5987,SMS,No,2022-10-01
345,5620,Email,,2024-06-08
112,1388,App Notification,Yes,2022-08-19
341,2680,App Notification,,2022-01-16
120,2107,App Notification,No,2024-04-12
280,8174,App Notification,Yes,2021-11-26
335,4224,Email,,2024-08-28
117,4832,SMS,,2023-10-10
380,2769,Email,,2021-10-08
106,3187,App Notification,,2021-03-04
105,2574,App Notification,Yes,2022-12-17
399,2600,SMS,,2022-03-21
221,4034,App Notification,,2021-10-19
466,8429,Email,Yes,2023-04-06
168,1305,SMS,,2023-05-24
300,7369,SMS,No,2022-04-28
311,5878,Email,,2024-02-20
209,1302,App Notification,Yes,2021-01-24
421,2542,SMS,,2022-09-24
491,2052,SMS,Yes,2023-02-24
313,6810,Email,Yes,2023-07-28
137,8634,Email,,2023-09-28
467,8997,SMS,Yes,2022-12-12
334,75,Email,Yes,2022-11-29
444,6982,App Notification,No,2022-12-28
400,5476,App Notification,No,2023-08-28
400,8233,App Notification,Yes,2022-01-04
275,7185,App Notification,No,2021-01-02
455,5797,SMS,,2022-12-03
315,7142,Email,Yes,2023-02-15
349,1623,App Notification,No,2022-10-28
138,8042,App Notification,,2022-03-22
409,342,SMS,,2022-10-25
453,2075,SMS,No,2022-04-26
319,7993,SMS,Yes,2022-09-07
217,646,Email,,2024-06-19
474,4264,SMS,No,2024-06-15
391,8802,Email,No,2021-06-10
456,6137,App Notification,Yes,2023-04-04
371,8647,App Notification,,2023-04-12
282,9901,SMS,Yes,2022-08-18
283,2970,SMS,No,2023-12-01
169,3029,Email,No,2022-01-25
351,7644,SMS,No,2024-04-14
231,2682,App Notification,Yes,2022-12-22
104,3630,Email,,2021-07-31
189,4226,Email,,2024-03-11
378,3068,App Notification,,2024-03-08
171,5942,App Notification,No,2023-08-02
335,1387,Email,,2024-05-19
357,2867,App Notification,,2021-10-01
343,4789,App Notification,No,2022-06-12
147,5491,App Notification,No,2021-10-19
470,4125,SMS,No,2024-12-17
418,8341,App Notification,Yes,2021-01-15
130,3851,App Notification,,2021-11-06
341,5416,SMS,Yes,2022-09-05
100,7680,Email,No,2023-05-01
499,6820,Email,,2021-05-19
296,9329,App Notification,,2024-12-01
117,8379,SMS,Yes,2021-01-18
261,9443,SMS,No,2024-10-15
239,1334,App Notification,,2024-07-10
211,4151,Email,,2023-06-16
198,6767,Email,No,2022-11-27
178,2712,App Notification,,2022-01-09
108,4854,App Notification,,2024-08-14
238,6213,Email,,2024-10-04
484,7480,Email,Yes,2022-10-27
111,5409,SMS,,2023-05-02
397,9978,Email,No,2023-03-15
268,7716,Email,Yes,2024-01-09
303,8943,App Notification,,2022-04-06
323,1763,App Notification,Yes,2024-06-16
319,7102,App Notification,No,2023-01-20
188,7675,SMS,No,2024-07-01
184,6123,Email,,2021-12-10
159,482,SMS,No,2021-07-21
445,154,SMS,No,2024-03-06
466,7618,App Notification,,2022-12-06
471,1525,SMS,No,2024-06-03
295,2121,Email,,2022-05-24
148,2344,Email,,2024-03-04
389,5137,SMS,,2022-02-22
112,5761,Email,No,2022-05-28
327,1241,App Notification,No,2023-02-24
242,61,SMS,Yes,2023-05-24
329,9131,Email,No,2024-11-12
145,1640,Email,Yes,2024-12-20
247,6186,SMS,,2023-05-04
280,7971,Email,,2023-06-24
432,1253,Email,Yes,2021-08-15
138,4204,SMS,No,2024-10-01
427,8364,App Notification,,2021-04-10
181,9651,SMS,,2022-08-27
461,3550,SMS,Yes,2024-04-30
155,4198,Email,Yes,2023-10-28
265,7010,App Notification,Yes,2023-12-15
404,6668,Email,No,2022-06-02
373,2323,SMS,,2023-01-23
436,9829,Email,,2021-01-09
315,4091,App Notification,No,2021-08-12
326,6961,Email,No,2024-01-21
195,3005,SMS,No,2023-10-29
156,5137,App Notification,Yes,2021-02-18
234,330,Email,No,2021-12-24
165,3641,App Notification,,2022-01-27
318,7983,SMS,Yes,2024-09-15
159,4108,Email,No,2022-12-17
306,1342,App Notification,,2023-01-08
467,8408,App Notification,,2023-10-31
116,339,SMS,Yes,2024-04-18
446,5896,App Notification,No,2022-07-24
380,2709,Email,Yes,2022-08-28
434,1751,App Notification,,2024-05-11
451,5605,SMS,No,2021-10-23
234,2422,App Notification,No,2021-05-26
113,7120,App Notification,,2022-03-28
220,8902,SMS,Yes,2024-03-16
152,5320,SMS,,2024-06-03
300,6610,Email,Yes,2024-01-13
268,5388,SMS,Yes,2021-07-31
256,3994,Email,,2024-03-05
259,8681,App Notification,,2024-05-14
205,8045,Email,,2023-08-21
270,8239,SMS,Yes,2021-04-30
267,4874,Email,No,2021-09-09
295,4807,SMS,Yes,2023-05-31
374,8593,Email,,2021-01-13
466,5914,Email,Yes,2021-06-25
165,7125,Email,No,2021-11-14
186,3158,SMS,,2023-09-17
496,391,Email,,2024-08-22
122,4431,Email,No,2024-01-18
474,8821,Email,,2021-03-14
272,7687,Email,No,2021-04-16
428,4233,SMS,Yes,2022-12-29
442,8008,SMS,No,2022-03-22
262,1522,App Notification,No,2024-06-12
395,9019,App Notification,,2022-10-01
114,1501,Email,Yes,2024-11-29
385,6738,Email,No,2022-11-07
474,3295,App Notification,Yes,2022-09-04
315,5086,App Notification,No,2022-04-10
240,2420,Email,,2021-12-15
243,9127,Email,,2024-06-23
311,3043,Email,No,2023-09-09
434,4498,App Notification,,2023-12-10
351,1467,SMS,Yes,2023-08-14
353,3562,Email,,2023-11-12
268,615,Email,Yes,2023-08-23
159,5393,App Notification,Yes,2023-12-08
488,7694,SMS,Yes,2023-04-04
272,9375,Email,,2022-08-19
474,3224,SMS,,2022-03-18
437,7139,SMS,,2024-02-29
231,2668,Email,,2022-08-01
371,7981,Email,No,2023-04-30
342,131,App Notification,Yes,2024-10-30
436,2984,Email,Yes,2024-03-26
377,4279,SMS,,2021-12-29
313,7127,SMS,Yes,2023-09-26
266,8231,SMS,No,2022-12-22
275,7695,Email,Yes,2021-12-14
253,6641,SMS,No,2023-04-11
458,5469,SMS,Yes,2022-05-14
450,921,SMS,No,2022-08-11
166,7565,Email,Yes,2021-01-12
254,8685,Email,Yes,2024-05-04
127,9324,Email,No,2023-12-11
273,8503,App Notification,Yes,2021-11-06
184,8931,SMS,Yes,2021-10-19
406,3242,SMS,Yes,2021-03-18
282,546,SMS,Yes,2021-08-30
414,4347,Email,,2023-04-19
129,9997,App Notification,,2022-04-19
159,3811,SMS,No,2023-03-04
204,7207,Email,No,2022-10-02
120,9006,App Notification,Yes,2023-02-01
102,2033,App Notification,,2022-11-19
135,8437,App Notification,No,2021-11-09
293,272,Email,No,2022-06-28
173,3512,Email,Yes,2022-07-10
350,1772,App Notification,Yes,2024-11-21
314,9455,SMS,Yes,2023-06-30
432,4362,SMS,,2021-06-30
428,7070,SMS,No,2021-12-08
459,921,Email,No,2021-10-01
182,8191,Email,,2021-02-27
329,3431,SMS,Yes,2022-12-27
119,4436,Email,,2023-08-29
354,3761,App Notification,No,2023-01-31
461,2051,Email,Yes,2022-02-26
295,1166,Email,No,2023-06-24
131,8568,Email,No,2021-08-19
489,2034,SMS,,2024-09-28
148,6468,SMS,,2021-08-07
201,146,App Notification,,2023-10-12
473,4389,SMS,,2023-03-02
354,7833,App Notification,,2022-03-26
289,8624,Email,No,2022-09-05
443,8897,Email,,2021-06-11
227,8174,SMS,,2022-12-17
135,2633,App Notification,Yes,2022-04-09
350,4495,Email,,2022-01-17
279,8057,App Notification,,2021-01-02
178,7512,SMS,,2023-02-04
347,9156,App Notification,,2024-05-14
142,1829,SMS,Yes,2022-09-22
103,9131,Email,No,2021-09-02
463,4806,SMS,Yes,2023-10-01
318,807,App Notification,No,2022-12-23
100,9656,Email,Yes,2023-04-04
468,7487,App Notification,,2023-08-24
450,8203,SMS,,2023-04-07
490,1869,SMS,No,2021-12-21
241,7879,App Notification,No,2023-09-17
346,5691,Email,Yes,2023-11-20
298,7828,Email,Yes,2023-08-12
165,5430,SMS,,2024-09-19
275,9077,SMS,No,2021-09-17
260,3565,App Notification,Yes,2021-09-06
373,1390,App Notification,,2023-08-27
373,7275,Email,,2022-01-21
201,825,SMS,No,2024-07-15
391,2266,SMS,,2024-07-08
384,937,SMS,No,2022-09-11
365,6403,SMS,No,2021-01-16
440,3846,App Notification,Yes,2022-03-11
420,1797,SMS,,2021-08-26
297,8246,App Notification,Yes,2022-01-31
104,7215,SMS,No,2022-07-09
186,727,Email,Yes,2021-03-31
492,2737,SMS,Yes,2021-06-30
198,1914,App Notification,,2023-08-01
339,9789,Email,Yes,2024-09-10
158,7658,SMS,,2023-06-09
360,2467,SMS,,2023-07-28
452,9042,SMS,No,2024-09-28
287,7313,App Notification,,2021-06-04
259,8195,SMS,,2023-03-26
120,7907,App Notification,Yes,2023-01-10
108,4877,Email,No,2022-03-04
139,7288,App Notification,Yes,2023-12-10
296,893,SMS,Yes,2024-05-26
186,4676,SMS,No,2021-05-01
254,1934,SMS,Yes,2022-08-20
174,1381,App Notification,,2021-11-12
129,1291,App Notification,Yes,2021-04-11
172,1641,Email,No,2022-04-02
304,7491,App Notification,No,2021-07-22
323,9180,Email,Yes,2022-07-21
364,1219,App Notification,,2022-05-11
392,5017,App Notification,Yes,2024-02-02
257,6882,SMS,No,2022-01-01
223,9548,Email,,2023-10-04
265,9753,Email,Yes,2023-08-12
387,9611,App Notification,Yes,2021-03-07
299,955,Email,No,2022-03-14
251,9176,App Notification,,2021-11-20
305,7292,App Notification,No,2021-09-25
421,975,App Notification,Yes,2023-01-26
488,4134,SMS,Yes,2023-05-07
358,5371,Email,Yes,2022-10-27
153,3973,SMS,Yes,2023-09-02
283,5296,SMS,No,2021-12-18
478,9106,App Notification,,2021-03-09
457,8229,SMS,Yes,2024-12-30
416,9904,App Notification,,2021-07-20
445,3021,Email,,2024-07-23
325,8988,SMS,,2023-03-22
458,4037,SMS,Yes,2021-07-07
356,5069,Email,,2022-08-27
308,5234,Email,No,2022-02-11
363,9517,Email,,2024-11-10
356,318,App Notification,No,2022-11-20
112,2397,SMS,No,2021-08-02
302,2163,SMS,Yes,2021-03-17
494,2746,SMS,,2022-09-10
488,1592,SMS,Yes,2021-06-23
